Timestamp, Object, Interactable, Position_x, Position_y, Position_y, Rotation_x, Rotation_x, Rotation_x, Scale_x, Scale_y, Scale_z
40.51632, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.542825, 1.603699, 6.732307, 0.4259381, 0.03063373, -0.08533973, 1, 1, 1
40.52697, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.542807, 1.603781, 6.732218, 0.4250842, 0.03047784, -0.08531896, 1, 1, 1
40.54142, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.542869, 1.604148, 6.732356, 0.4209701, 0.02972591, -0.08521213, 1, 1, 1
40.55355, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.542896, 1.613187, 6.731782, 0.3963718, 0.0241965, -0.07635309, 1, 1, 1
40.56651, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.543306, 1.618125, 6.737115, 0.380785, 0.02484877, -0.06236369, 1, 1, 1
40.58099, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.541805, 1.62098, 6.742019, 0.3625277, 0.01896018, -0.04552437, 1, 1, 1
40.5955, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.538309, 1.63477, 6.74718, 0.3382332, 0.005969964, -0.02568598, 1, 1, 1
40.60927, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.533617, 1.629268, 6.741508, 0.3182116, -0.002689704, -0.009582359, 1, 1, 1
40.62499, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.530287, 1.628505, 6.742532, 0.3138807, -0.007336832, -0.00136102, 1, 1, 1
40.63744, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.532605, 1.629459, 6.761436, 0.3356704, -0.0106312, -0.002000825, 1, 1, 1
40.65061, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.52997, 1.618, 6.7436, 0.325412, -0.007919449, 0.01243298, 1, 1, 1
40.66543, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.535646, 1.606634, 6.741866, 0.3561203, -0.00697298, -0.0005412353, 1, 1, 1
40.67957, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.540515, 1.61262, 6.769409, 0.3579426, -0.003823341, -0.001455232, 1, 1, 1
40.69405, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.543047, 1.604566, 6.773672, 0.3692782, -0.002903528, -0.0003969679, 1, 1, 1
40.70751, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.544834, 1.603219, 6.775439, 0.3799519, -4.22122E-07, -0.003276851, 1, 1, 1
40.72166, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.54612, 1.602144, 6.777138, 0.3880737, 0.001956782, -0.004906671, 1, 1, 1
40.73491, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.547396, 1.591377, 6.774963, 0.3870811, 0.004482819, -0.0075181, 1, 1, 1
40.74842, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.551464, 1.599856, 6.779843, 0.4049722, 0.009235711, -0.01110273, 1, 1, 1
40.76283, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.55494, 1.598695, 6.780792, 0.4131021, 0.01369478, -0.01493701, 1, 1, 1
40.77888, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.558115, 1.573469, 6.776025, 0.4121402, 0.01853759, -0.01988035, 1, 1, 1
40.79036, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.555082, 1.598091, 6.781307, 0.416288, 0.01413604, -0.009755871, 1, 1, 1
40.80468, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.553172, 1.59828, 6.780851, 0.4145887, 0.01212362, -0.003852817, 1, 1, 1
40.81889, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.554856, 1.578146, 6.773983, 0.404431, 0.01651848, -0.005325816, 1, 1, 1
40.83195, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.555887, 1.598758, 6.777887, 0.4110079, 0.01749455, -0.002781997, 1, 1, 1
40.84789, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.556915, 1.598844, 6.7766, 0.4104166, 0.01948312, -0.002162618, 1, 1, 1
40.8612, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.557841, 1.598877, 6.775414, 0.4102147, 0.02123918, -0.001519297, 1, 1, 1
40.87477, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.557653, 1.581889, 6.768685, 0.3986436, 0.02172304, -0.008447405, 1, 1, 1
40.88771, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.557377, 1.599688, 6.771943, 0.4037511, 0.01976517, -0.01006999, 1, 1, 1
40.90222, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.557228, 1.600567, 6.770542, 0.3963836, 0.018795, -0.01364758, 1, 1, 1
40.91665, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.557446, 1.591664, 6.765253, 0.3829892, 0.01951699, -0.0184319, 1, 1, 1
40.93106, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.557373, 1.601902, 6.767593, 0.3854413, 0.01792553, -0.01897824, 1, 1, 1
