Timestamp, Object Name, Section, Collision Duration, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z
0.9645631, balon, Juguetes, 0.08475959, 4.359337, 1.67826, 9.415895, 0.02308569, 0.9825076, -0.02670336, 4.227408, 1.683298, 9.364865, 0.02308569, 0.9825076, -0.02670336
3.470588, baby_yoda, Juguetes, 0.4180999, 4.482272, 1.68614, 9.453807, 0.07378788, 0.9735688, 0.03483708, 4.355152, 1.70858, 9.395742, 0.07378788, 0.9735688, 0.03483708
3.971687, Hoodie, Moda, 0.2516544, 4.596543, 1.689992, 9.415718, 0.06370822, 0.9934165, 0.04473841, 4.458148, 1.708973, 9.39289, 0.06370822, 0.9934165, 0.04473841
14.62298, LAPTOP, Tecnologia, 0.1396961, 0.7579589, 2.060733, 6.183059, 0.007723958, 0.9790303, -0.04707777, 0.6275362, 2.065513, 6.237846, 0.007723958, 0.9790303, -0.04707777
25.17296, letrero_alimentacion, ==LETREROS==, 0.3900681, -1.983553, 2.079719, -5.566226, -0.08274, 0.2371486, 0.07094611, -1.859355, 2.093552, -5.632695, -0.08274, 0.2371486, 0.07094611
25.92464, letrero_tecnologia, ==LETREROS==, 0.1954327, -1.902219, 2.078288, -5.733813, -0.1106049, -0.08853319, 0.05760061, -1.763834, 2.097174, -5.710849, -0.1106049, -0.08853319, 0.05760061
26.73218, letrero_tecnologia, ==LETREROS==, 0.1804848, -2.02044, 2.077489, -5.6793, -0.08034141, 0.1004421, 0.07251021, -1.883241, 2.095506, -5.709071, -0.08034141, 0.1004421, 0.07251021
27.28921, letrero_alimentacion, ==LETREROS==, 0.1809101, -2.053887, 2.075886, -5.629667, -0.0466214, 0.361729, 0.07049698, -1.950792, 2.089641, -5.725671, -0.0466214, 0.361729, 0.07049698
27.38716, letrero_moda, ==LETREROS==, 0.09794998, -2.044497, 2.072577, -5.630735, -0.03537308, 0.3979971, 0.06366728, -1.948942, 2.085074, -5.734406, -0.03537308, 0.3979971, 0.06366728
34.18063, baby_yoda, Juguetes, 0.0568161, 3.336622, 2.052223, 0.01404858, 0.0423656, 0.1495443, 0.06429104, 3.470664, 2.071957, -0.02691123, 0.0423656, 0.1495443, 0.06429104
34.24899, balon, Juguetes, 0.06835175, 3.33863, 2.050127, 0.01258425, 0.05516195, 0.1670352, 0.05392972, 3.471452, 2.067741, -0.03305183, 0.05516195, 0.1670352, 0.05392972
36.31056, balon, Juguetes, 0.1260147, 3.326205, 2.053175, -0.005551755, 0.0455231, 0.1589903, 0.02663187, 3.460392, 2.062657, -0.04958065, 0.0455231, 0.1589903, 0.02663187
38.27226, baby_yoda, Juguetes, 0.2222824, 5.046936, 2.028402, 6.277311, 0.1613605, 0.1157182, 0.03644181, 5.184313, 2.043792, 6.246891, 0.1613605, 0.1157182, 0.03644181
38.27226, octopus_teddy, Juguetes, 0.04196167, 5.046936, 2.028402, 6.277311, 0.1613605, 0.1157182, 0.03644181, 5.184313, 2.043792, 6.246891, 0.1613605, 0.1157182, 0.03644181
39.05122, baby_yoda, Juguetes, 0.1248665, 4.972506, 2.013757, 6.341953, 0.1973233, 0.3047833, 0.003123398, 5.087749, 2.031606, 6.261736, 0.1973233, 0.3047833, 0.003123398
41.02681, baby_yoda, Juguetes, 0.1789246, 5.072244, 2.020538, 6.342931, 0.1844811, 0.06325839, 0.04372301, 5.212113, 2.035969, 6.327668, 0.1844811, 0.06325839, 0.04372301
41.98806, balon, Juguetes, 0.1805305, 4.726345, 2.014029, 6.284373, 0.1887164, -0.2603907, 0.1267526, 4.844146, 2.033788, 6.360314, 0.1887164, -0.2603907, 0.1267526
87.72995, Maniquines, Moda, 5.748497, 5.491801, 2.059668, 2.614406, 0.03840825, 0.5192639, 0.04023265, 5.556557, 2.075027, 2.489484, 0.03840825, 0.5192639, 0.04023265
87.77093, Maniquines, Moda, 0.02552795, 5.49199, 2.061291, 2.612529, 0.03057433, 0.5246166, 0.03887436, 5.555193, 2.075185, 2.486645, 0.03057433, 0.5246166, 0.03887436
89.92793, Maniquines, Moda, 1.863342, 5.441846, 2.059227, 2.637938, 0.03676366, 0.3829909, 0.06219289, 5.540771, 2.079427, 2.53874, 0.03676366, 0.3829909, 0.06219289
