Timestamp, Object Name, Section, Collision Duration, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z
3.187143, seta, MostradorUnico, 0.4559114, -0.01566172, 1.690873, -0.007193267, 0.02892721, 0.9751437, -0.2031169, 0.04907966, 1.695255, -0.01097655, 0.02945588, 0.9764382, -0.2062898
4.051875, zapatillas, MostradorUnico, 0.279824, 0.1395402, 1.690385, -0.007424533, 0.03593071, 0.9912297, -0.1062635, 0.2042813, 1.695582, -0.009988606, 0.03647055, 0.9923882, -0.1095681
4.092591, zapatillas, MostradorUnico, 0.02746391, 0.1419072, 1.696594, -0.02941298, 0.04227534, 0.994427, -0.09630855, 0.2066464, 1.702037, -0.02737772, 0.04280985, 0.9939016, -0.09967294
4.232131, pulpo, MostradorUnico, 0.04219627, 0.108779, 1.693287, -0.03612572, 0.03626135, 0.8922293, -0.04927113, 0.1718843, 1.698004, -0.02127689, 0.03651183, 0.8814309, -0.05099341
7.352221, quemador, MostradorUnico, 0.02794647, 0.3074763, 1.657345, -0.1116297, 0.009202854, 0.8003742, -0.06715561, 0.2609806, 1.668356, -0.155697, 0.01909167, 0.7840586, -0.066734
7.407757, quemador, MostradorUnico, 0.04116821, 0.3201926, 1.657413, -0.130201, 0.00683313, 0.7983191, -0.05882562, 0.2725773, 1.668614, -0.1730065, 0.01635003, 0.7818042, -0.05797192
7.686332, quemador, MostradorUnico, 0.2648659, 0.3594096, 1.659133, -0.1698239, 0.02393764, 0.7901953, -0.04276851, 0.3118198, 1.669689, -0.2128217, 0.03397115, 0.7731602, -0.04107418
10.24764, trofeo, MostradorUnico, 0.1391726, 0.1049614, 1.731832, 0.07410318, -0.1654238, -0.721993, -0.04324117, 0.06269121, 1.731592, 0.1234813, -0.1548176, -0.7420295, -0.04710182
10.28945, trofeo, MostradorUnico, 0.02757931, 0.09503865, 1.732964, 0.1140665, -0.1836479, -0.6271449, -0.01989006, 0.05945659, 1.731338, 0.1684372, -0.1752498, -0.6495831, -0.02432313
11.38943, quemador, MostradorUnico, 0.04165745, -0.08781505, 1.686565, 0.02498174, 0.06136979, 0.9089341, -0.03717849, -0.03485346, 1.69199, 0.06227309, 0.06426106, 0.8981502, -0.04062241
11.86249, seta, MostradorUnico, 0.2506142, -0.07345772, 1.670723, 0.03052211, 0.001854186, 0.9388672, -0.2961843, -0.008627176, 1.675201, 0.02913648, 0.006354944, 0.9413435, -0.303644
15.94165, trofeo, MostradorUnico, 0.5987387, 0.3420508, 1.692987, -0.05950719, -0.02804601, -0.8036379, 0.04416675, 0.3930442, 1.698817, -0.09939051, -0.02670787, -0.8191254, 0.04762232
17.58476, trofeo, MostradorUnico, 0.432085, 0.3379974, 1.691071, -0.05776501, -0.06423639, -0.7575776, -0.0007443808, 0.3859963, 1.696279, -0.1012849, -0.06125218, -0.7749177, 0.001467473
31.78554, trofeo, MostradorUnico, 0.4176941, 0.1598761, 1.697691, -0.1556682, 0.1013073, 0.9831321, -0.04112612, 0.2231338, 1.710381, -0.1477675, 0.1021699, 0.9785621, -0.04871584
32.54994, trofeo, MostradorUnico, 0.7373905, 0.188566, 1.700245, -0.1257704, 0.08031981, 0.9677554, 0.01506471, 0.2515655, 1.711154, -0.1140648, 0.08105795, 0.9612419, 0.008255261
32.82896, pulpo, MostradorUnico, 0.7654877, 0.1731479, 1.686334, -0.09614033, 0.05382746, 0.9845114, 0.004000208, 0.2374184, 1.693736, -0.08985555, 0.05445971, 0.9797177, -0.000267896
33.33041, trofeo, MostradorUnico, 0.5289001, 0.1875141, 1.706933, -0.05588496, 0.04787651, -0.8440267, 0.1300664, 0.2444787, 1.709429, -0.08709091, -0.04601869, 0.8577859, -0.133973
37.59045, trofeo, MostradorUnico, 0.222084, 0.02197027, 1.697373, -0.0172326, -0.08167341, -0.5428788, 0.003420643, 0.05700994, 1.708377, -0.07086229, -0.07786921, -0.5648919, 0.008656448
39.38744, trofeo, MostradorUnico, 0.1394348, 0.01019216, 1.686436, -0.03178769, 0.001994947, -0.683296, 0.1061975, 0.05280495, 1.695946, -0.07994109, 0.003351166, -0.7019396, 0.1123863
39.69239, trofeo, MostradorUnico, 0.2223129, 0.01055145, 1.686911, -0.04717523, -0.02283571, -0.6293407, 0.0550148, 0.05298305, 1.694111, -0.09588611, -0.0204937, -0.6497326, 0.05931986
41.74006, trofeo, MostradorUnico, 0.0283432, 0.3162005, 1.668332, -0.06535339, 0.05880345, 0.9418947, -0.1686412, 0.375731, 1.680865, -0.08824545, 0.05825869, 0.9479626, -0.1750279
42.26931, seta, MostradorUnico, 0.02886581, 0.2524643, 1.691392, -0.03762561, 0.003048475, 0.9877583, -0.09973972, 0.3169472, 1.691578, -0.02944618, 0.001120923, 0.9841442, -0.09973499
42.67192, zapatillas, MostradorUnico, 0.2781487, 0.2619355, 1.706087, -0.02522045, 0.03088288, 0.9915158, -0.1257168, 0.3267174, 1.710069, -0.02168953, 0.03395501, 0.9909539, -0.1288926
43.54845, zapatillas, MostradorUnico, 0.7790489, 0.3001606, 1.693602, -0.05320704, 0.06254856, 0.9939137, -0.07442994, 0.3646185, 1.701937, -0.05236733, 0.06352395, 0.994453, -0.07995613
46.52805, zapatillas, MostradorUnico, 2.88166, 0.04128981, 1.6738, -0.03315425, 0.01509614, 0.9180756, -0.1865811, 0.1036508, 1.67929, -0.05064601, 0.0141934, 0.9264006, -0.1916865
