Timestamp, Object, Interactable, Position_x, Position_y, Position_y, Rotation_x, Rotation_x, Rotation_x, Scale_x, Scale_y, Scale_z
13.55243, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.557187, 0.21, 0.2757019, -2.148075E-09, 0.3192815, -5.423509E-09, 0.2088617, 0.2088616, 0.2088617
13.5622, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.557227, 0.2102243, 0.2761289, 0.0007363802, 0.3193189, 0.0002277784, 0.2088617, 0.2088616, 0.2088617
13.57723, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.557201, 0.2108755, 0.2774877, 0.003262901, 0.3205375, 0.0006169695, 0.2088617, 0.2088616, 0.2088617
13.59072, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.556835, 0.2134842, 0.2838084, 0.01573779, 0.3294953, 0.001484688, 0.2088617, 0.2088616, 0.2088617
13.604, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.556522, 0.2161568, 0.2908518, 0.02971988, 0.3399169, 0.002287466, 0.2088617, 0.2088616, 0.2088617
13.61753, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.555362, 0.2185458, 0.2989683, 0.0456688, 0.3531337, 0.004044862, 0.2088617, 0.2088616, 0.2088617
13.6313, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.553603, 0.2206301, 0.3088667, 0.06493548, 0.3696723, 0.006949258, 0.2088617, 0.2088616, 0.2088617
13.64502, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.551923, 0.2216886, 0.3183367, 0.08334576, 0.3856243, 0.01031555, 0.2088617, 0.2088616, 0.2088617
13.65878, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.56074, 0.2195949, 0.3160227, 0.08852425, 0.3978209, -0.006480372, 0.2088617, 0.2088616, 0.2088617
13.67255, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.568292, 0.2177489, 0.3143694, 0.09381864, 0.4085887, -0.02044803, 0.2088617, 0.2088616, 0.2088617
13.68726, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.575465, 0.2159658, 0.3122015, 0.0985343, 0.4246965, -0.03692039, 0.2088617, 0.2088616, 0.2088617
13.70042, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.581853, 0.2144098, 0.3106034, 0.103419, 0.438912, -0.0509912, 0.2088617, 0.2088616, 0.2088617
13.71472, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.587751, 0.2130052, 0.3093844, 0.1084481, 0.4518884, -0.06347673, 0.2088617, 0.2088616, 0.2088617
13.72768, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.593118, 0.2117253, 0.3083982, 0.1132997, 0.4634992, -0.07446588, 0.2088617, 0.2088616, 0.2088617
13.74185, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.593612, 0.212506, 0.3095363, 0.1138451, 0.4693807, -0.07166865, 0.2088617, 0.2088616, 0.2088617
13.75566, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.594808, 0.2132021, 0.3107198, 0.1150953, 0.4756519, -0.07011852, 0.2088617, 0.2088616, 0.2088617
13.76964, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.594506, 0.2155683, 0.3140019, 0.1147709, 0.4735193, -0.05912023, 0.2088617, 0.2088616, 0.2088617
13.78365, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.594938, 0.2176653, 0.3170287, 0.1150559, 0.4725433, -0.05010457, 0.2088617, 0.2088616, 0.2088617
13.79818, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.596061, 0.2195449, 0.3197988, 0.1157595, 0.4724106, -0.04273192, 0.2088617, 0.2088616, 0.2088617
13.81117, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.597645, 0.2211709, 0.3222066, 0.1166247, 0.4727316, -0.03683087, 0.2088617, 0.2088616, 0.2088617
13.82538, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.596523, 0.2222262, 0.3242416, 0.1177453, 0.4736957, -0.03038523, 0.2088617, 0.2088616, 0.2088617
13.83968, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.595656, 0.2232195, 0.3262844, 0.1190468, 0.4749629, -0.0244615, 0.2088617, 0.2088616, 0.2088617
13.85285, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.594543, 0.2247566, 0.3267568, 0.1181651, 0.4788276, -0.02050221, 0.2088617, 0.2088616, 0.2088617
13.86761, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.593302, 0.2262637, 0.3274831, 0.1175088, 0.4831106, -0.01644307, 0.2088617, 0.2088616, 0.2088617
13.88107, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.591991, 0.2277476, 0.3284432, 0.1170695, 0.487747, -0.01232387, 0.2088617, 0.2088616, 0.2088617
13.89505, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.590363, 0.2274101, 0.326013, 0.1138855, 0.4847784, -0.00796251, 0.2088617, 0.2088616, 0.2088617
13.90879, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.588786, 0.2271382, 0.3238611, 0.1109943, 0.4822978, -0.003654008, 0.2088617, 0.2088616, 0.2088617
13.92292, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.587158, 0.2269067, 0.3219168, 0.1082589, 0.4801641, 0.000765342, 0.2088617, 0.2088616, 0.2088617
13.93737, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.587482, 0.2266596, 0.3190442, 0.1025699, 0.4759008, 0.004467786, 0.2088617, 0.2088616, 0.2088617
13.95048, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.587823, 0.2264738, 0.3164611, 0.09736647, 0.4721603, 0.008124751, 0.2088617, 0.2088616, 0.2088617
13.96463, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.588138, 0.2263204, 0.3140916, 0.09251255, 0.4688137, 0.01177706, 0.2088617, 0.2088616, 0.2088617
13.97854, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.588194, 0.2262609, 0.3122638, 0.089575, 0.4646452, 0.01643241, 0.2088617, 0.2088616, 0.2088617
13.99191, trofeo, trofeo (Oculus.Interaction.HandGrab.HandGrabInteractable), 1.588206, 0.2261932, 0.3104866, 0.0866932, 0.4608645, 0.02097182, 0.2088617, 0.2088616, 0.2088617
