Timestamp, Object Name, Section, Collision Duration, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z
0.7806362, seta, MostradorUnico, 0.7150136, -0.1084776, 1.643898, -0.03216949, 0.03303364, 0.9467639, -0.3202199, -0.04365945, 1.648619, -0.03331715, 0.03350087, 0.9456383, -0.3220031
1.927743, trofeo, MostradorUnico, 0.09742332, -0.1685469, 1.684022, -0.04070535, -0.1366072, -0.7429349, -0.06817184, -0.1182361, 1.688766, -0.08158743, -0.1314185, -0.7614099, -0.06909964
2.081251, trofeo, MostradorUnico, 0.02539515, -0.1632249, 1.691894, -0.08142871, -0.08677195, -0.7542662, -0.1047278, -0.1146724, 1.691988, -0.1246447, -0.08354882, -0.7720217, -0.1070009
2.552864, trofeo, MostradorUnico, 0.1807046, -0.1573517, 1.706965, -0.1519843, -0.05516209, -0.8341175, -0.1630458, -0.1039693, 1.707143, -0.1890687, -0.0550004, -0.8482245, -0.1633178
2.845868, zapatillas, MostradorUnico, 0.1540117, -0.2041569, 1.706813, -0.1557031, 0.04922378, 0.9677854, 0.1741544, -0.1406624, 1.710684, -0.1690613, 0.04919639, 0.9727155, 0.1714879
3.221708, pulpo, MostradorUnico, 0.3203328, -0.2413836, 1.710063, -0.1735157, 0.03066831, 0.942808, 0.1964414, -0.1772974, 1.716088, -0.1644828, 0.03142663, 0.936587, 0.1900326
3.263438, pulpo, MostradorUnico, 0.0145154, -0.2454739, 1.708882, -0.1724877, 0.03056994, 0.9378045, 0.197719, -0.1818745, 1.715581, -0.1608608, 0.03127298, 0.9310906, 0.1911034
3.47239, quemador, MostradorUnico, 0.04182649, -0.2531369, 1.703761, -0.2193052, 0.0773888, 0.7584585, 0.07944948, -0.195179, 1.713211, -0.1914376, 0.0813802, 0.7441049, 0.07348042
5.909676, seta, MostradorUnico, 0.1812539, -0.2941022, 1.654008, -0.0867998, 0.0007518103, 0.9490643, -0.2391743, -0.2293839, 1.656765, -0.09217936, 0.001818005, 0.9533665, -0.2436516
6.731833, seta, MostradorUnico, 0.3215723, -0.2425213, 1.717654, -0.1150954, 0.02371372, 0.9942008, -0.04005836, -0.1777499, 1.721123, -0.119294, 0.02460437, 0.9963432, -0.04239317
7.166243, pulpo, MostradorUnico, 0.3776231, -0.196666, 1.708009, -0.115195, 0.04343078, 0.983291, 0.05449921, -0.1326971, 1.713752, -0.1051946, 0.04494039, 0.9785477, 0.05087534
8.026722, seta, MostradorUnico, 0.7950392, -0.3113408, 1.674015, -0.1556567, 0.02026166, 0.9237119, -0.376332, -0.2464812, 1.67824, -0.1562476, 0.02526493, 0.9238166, -0.3801479
14.52746, quemador, MostradorUnico, 0.04131699, -0.3535419, 1.680775, -0.2318714, 0.09117824, 0.7400999, -0.168317, -0.2974408, 1.687022, -0.1996437, 0.09072992, 0.7240272, -0.1673954
18.87097, quemador, MostradorUnico, 0.04156494, -0.4612834, 1.677949, -0.2762746, 0.1063182, 0.8556035, -0.3362289, -0.399575, 1.679303, -0.2558969, 0.1099065, 0.8441467, -0.3312223
30.94179, quemador, MostradorUnico, 0.1948433, -0.2826622, 1.671192, -0.257055, 0.06906121, 0.9402179, -0.3333405, -0.2189801, 1.678053, -0.245986, 0.0730183, 0.9369861, -0.3393782
33.12819, quemador, MostradorUnico, 0.05685043, -0.4285302, 1.686458, -0.053105, 0.0497395, 0.9547635, 0.005263436, -0.3702712, 1.69339, -0.02512723, 0.04907208, 0.947086, 0.001294506
33.32259, pulpo, MostradorUnico, 0.1119728, -0.3731856, 1.693938, -0.004384607, 0.04707551, 0.9792225, 0.1039888, -0.3086514, 1.698845, -0.01040334, 0.04533838, 0.9835932, 0.1025427
33.40725, zapatillas, MostradorUnico, 0.05759811, -0.3404212, 1.691368, -0.009102076, -0.06360777, -0.8380096, -0.1070437, -0.2798262, 1.69409, -0.03246608, 0.06291198, 0.8508066, 0.1090798
33.46292, trofeo, MostradorUnico, 0.01478577, -0.3171124, 1.687448, -0.02317116, -0.05941943, -0.7261702, -0.08088066, -0.2609184, 1.689026, -0.05580062, -0.05959282, -0.7421443, -0.08335026
38.58532, trofeo, MostradorUnico, 0.01451874, -0.05336356, 1.665852, -0.08820003, -0.0229559, 0.8750371, -0.3330374, 0.006874561, 1.669854, -0.112291, -0.02553231, 0.8839561, -0.3359638
