Timestamp, Object, Interactable, Position_x, Position_y, Position_y, Rotation_x, Rotation_x, Rotation_x, Scale_x, Scale_y, Scale_z
49.89326, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.730512, 1.664679, 8.113219, -0.6398696, -0.3520436, 0.559006, 0.28405, 0.28405, 0.28405
49.90485, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.730888, 1.66545, 8.113666, -0.6409611, -0.3504059, 0.5610088, 0.28405, 0.28405, 0.28405
49.91674, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.721472, 1.661234, 8.111373, -0.631982, -0.3617964, 0.5527513, 0.28405, 0.28405, 0.28405
49.92982, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.730029, 1.666379, 8.112887, -0.6421924, -0.3529032, 0.5589409, 0.28405, 0.28405, 0.28405
49.94486, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.730143, 1.666895, 8.111526, -0.6428017, -0.3547634, 0.5541033, 0.28405, 0.28405, 0.28405
49.95831, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.708958, 1.66569, 8.110206, -0.6094263, -0.4025352, 0.5380581, 0.28405, 0.28405, 0.28405
49.97202, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.725944, 1.665351, 8.111227, -0.6200103, -0.4019639, 0.5155095, 0.28405, 0.28405, 0.28405
49.98658, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.719619, 1.664338, 8.114505, -0.615582, -0.454413, 0.4741476, 0.28405, 0.28405, 0.28405
50.00063, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.714056, 1.669563, 8.115734, -0.6180569, -0.4542497, 0.464775, 0.28405, 0.28405, 0.28405
50.01448, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.679646, 1.67012, 8.114055, -0.5566431, -0.4907574, 0.4592619, 0.28405, 0.28405, 0.28405
50.02763, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.704288, 1.673532, 8.116041, -0.6118385, -0.4642922, 0.4439909, 0.28405, 0.28405, 0.28405
50.04296, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.702589, 1.673219, 8.118728, -0.6164315, -0.4626169, 0.4423008, 0.28405, 0.28405, 0.28405
50.0565, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.671717, 1.670797, 8.114134, -0.5492868, -0.4889008, 0.4467547, 0.28405, 0.28405, 0.28405
50.06937, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.698132, 1.672156, 8.12122, -0.6164198, -0.4659152, 0.4320307, 0.28405, 0.28405, 0.28405
50.084, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.703667, 1.658905, 8.125543, -0.6278918, -0.4679081, 0.4351218, 0.28405, 0.28405, 0.28405
50.09823, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.678968, 1.657259, 8.118176, -0.5722023, -0.48353, 0.4528342, 0.28405, 0.28405, 0.28405
50.11159, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.708695, 1.643314, 8.129378, -0.6420331, -0.4715653, 0.4343792, 0.28405, 0.28405, 0.28405
50.12759, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.709571, 1.642472, 8.131799, -0.6508983, -0.4714669, 0.4342588, 0.28405, 0.28405, 0.28405
50.14034, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.709744, 1.640417, 8.133455, -0.6535879, -0.4737704, 0.4335953, 0.28405, 0.28405, 0.28405
50.15359, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.681663, 1.650468, 8.119385, -0.5871929, -0.4717834, 0.459152, 0.28405, 0.28405, 0.28405
50.16684, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.7101, 1.638308, 8.13335, -0.6529061, -0.4761341, 0.4324571, 0.28405, 0.28405, 0.28405
50.18086, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.710588, 1.637393, 8.132778, -0.6518208, -0.4783306, 0.4308623, 0.28405, 0.28405, 0.28405
50.19504, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.681933, 1.650789, 8.118362, -0.5837156, -0.474604, 0.4593421, 0.28405, 0.28405, 0.28405
50.21001, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.707704, 1.639765, 8.132405, -0.6478466, -0.4837975, 0.4272356, 0.28405, 0.28405, 0.28405
50.22244, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.705059, 1.640437, 8.132152, -0.645362, -0.4880768, 0.4227074, 0.28405, 0.28405, 0.28405
50.23673, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.673291, 1.652411, 8.117534, -0.5723214, -0.4911682, 0.4439426, 0.28405, 0.28405, 0.28405
50.2499, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.700633, 1.642289, 8.131865, -0.6381652, -0.5025147, 0.4153028, 0.28405, 0.28405, 0.28405
50.26477, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.698878, 1.642781, 8.1315, -0.6348687, -0.507883, 0.4123795, 0.28405, 0.28405, 0.28405
50.27921, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.667646, 1.653003, 8.116554, -0.5628712, -0.505922, 0.4335651, 0.28405, 0.28405, 0.28405
50.29378, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.692616, 1.644204, 8.131228, -0.6281801, -0.5226173, 0.4006613, 0.28405, 0.28405, 0.28405
50.30701, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.688929, 1.645274, 8.130963, -0.6243429, -0.530882, 0.3939478, 0.28405, 0.28405, 0.28405
50.32087, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.682317, 1.649856, 8.130593, -0.6169816, -0.5402228, 0.3843162, 0.28405, 0.28405, 0.28405
50.33503, octopus_teddy, octopus_teddy (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.646582, 1.658933, 8.115915, -0.535528, -0.5416219, 0.3978128, 0.28405, 0.28405, 0.28405
