Timestamp, Object Name, Section, Collision Duration, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z
2.022362, letrero_moda, ==LETREROS==, 2.002362, 4.711496, 1.679796, 9.523576, 0.05774258, 0.9933145, 0.07702385, 4.572045, 1.697422, 9.506919, 0.05774258, 0.9933145, 0.07702385
4.068491, letrero_alimentacion, ==LETREROS==, 0.1948628, 4.50051, 1.697593, 9.519537, 0.04625924, 0.9816542, 0.0578875, 4.368309, 1.707569, 9.569117, 0.04625924, 0.9816542, 0.0578875
21.9026, Hoodie, Moda, 0.3903408, 3.976841, 2.042257, 3.67549, 0.06486847, 0.5168935, 0.06738017, 4.041465, 2.06798, 3.552215, 0.06486847, 0.5168935, 0.06738017
23.12735, Hoodie, Moda, 0.1806564, 4.063164, 2.058294, 3.6141, 0.08449958, 0.7491267, 0.06133444, 4.044777, 2.087572, 3.476843, 0.08449958, 0.7491267, 0.06133444
23.25432, Maniquines, Moda, 0.08358383, 4.084184, 2.054799, 3.585721, 0.08987638, 0.8736404, 0.008806236, 4.00964, 2.078219, 3.467699, 0.08987638, 0.8736404, 0.008806236
24.36697, LAPTOP, Tecnologia, 0.08431816, 3.905084, 2.055524, 3.519814, 0.0588521, 0.8394108, -0.06624462, 3.845919, 2.079565, 3.646132, 0.0588521, 0.8394108, -0.06624462
24.88227, letrero_decoracion, ==LETREROS==, 0.01467705, 3.78853, 2.0707, 3.551946, 0.07326288, 0.7917649, 0.001078554, 3.752608, 2.086936, 3.68789, 0.07326288, 0.7917649, 0.001078554
25.45254, TAKIS, Alimentacion, 0.04022217, 3.783566, 2.04948, 3.514469, 0.02770494, 0.9880788, -0.07836188, 3.646993, 2.060104, 3.5501, 0.02770494, 0.9880788, -0.07836188
39.38953, letrero_decoracion, ==LETREROS==, 0.1396637, 2.056494, 2.070558, -5.854168, 0.1118132, 0.3382636, -0.06818221, 2.16433, 2.099252, -5.76709, 0.1118132, 0.3382636, -0.06818221
39.7235, letrero_tecnologia, ==LETREROS==, 0.2936935, 2.074497, 2.068073, -5.862432, 0.1074902, 0.2227733, -0.08957317, 2.19972, 2.099316, -5.804315, 0.1074902, 0.2227733, -0.08957317
40.62761, letrero_alimentacion, ==LETREROS==, 0.5984039, 2.127062, 2.063068, -5.799408, 0.06528768, -0.04321911, -0.09151372, 2.265705, 2.087987, -5.813245, 0.06528768, -0.04321911, -0.09151372
42.20211, TAKIS, Alimentacion, 0.02894974, 2.19697, 2.054519, -5.759615, -0.05480101, -0.01977504, -0.03899718, 2.337972, 2.065838, -5.764595, -0.05480101, -0.01977504, -0.03899718
49.41224, TAKIS, Alimentacion, 0.1251717, 3.560611, 2.031207, -0.0110015, -0.1191573, 0.6154568, -0.1132914, 3.591291, 2.035168, 0.12712, -0.1191573, 0.6154568, -0.1132914
62.47134, letrero_decoracion, ==LETREROS==, 0.04215622, 5.083819, 2.070256, 7.694547, 0.09956379, 0.8790357, -0.009058877, 5.006597, 2.096227, 7.810291, 0.09956379, 0.8790357, -0.009058877
62.93071, letrero_tecnologia, ==LETREROS==, 0.09667206, 4.952653, 2.073106, 7.758789, 0.05896864, 0.9213211, 0.01490235, 4.85384, 2.086866, 7.859194, 0.05896864, 0.9213211, 0.01490235
63.72422, Hoodie, Moda, 0.1948586, 4.933948, 2.050393, 7.799371, 0.1614514, 0.9696971, -0.01214053, 4.80926, 2.094084, 7.748593, 0.1614514, 0.9696971, -0.01214053
65.74377, baby_yoda, Juguetes, 0.5570068, 5.229539, 2.01969, 7.734355, 0.1069262, 0.9373437, -0.1818814, 5.112994, 2.033788, 7.655279, 0.1069262, 0.9373437, -0.1818814
65.95219, baby_yoda, Juguetes, 0.1812592, 5.232069, 2.019322, 7.734625, 0.1102536, 0.9365497, -0.1812748, 5.116008, 2.034234, 7.654989, 0.1102536, 0.9365497, -0.1812748
67.94271, baby_yoda, Juguetes, 1.851303, 5.214365, 2.030929, 7.751298, 0.1130605, 0.9780614, -0.1372867, 5.079771, 2.058017, 7.716872, 0.1130605, 0.9780614, -0.1372867
