Timestamp, Object, Interactable, Position_x, Position_y, Position_y, Rotation_x, Rotation_x, Rotation_x, Scale_x, Scale_y, Scale_z
6.306218, pulpo, pulpo (Oculus.Interaction.HandGrab.HandGrabInteractable), 2.672, 0.141, -0.05900002, 0.02810491, -0.9947304, -0.09047807, 0.2162614, 0.2162614, 0.2162614
6.315293, pulpo, pulpo (Oculus.Interaction.HandGrab.HandGrabInteractable), 2.671175, 0.1439921, -0.05782436, 0.0224231, -0.993538, -0.1047537, 0.2162614, 0.2162614, 0.2162614
6.329827, pulpo, pulpo (Oculus.Interaction.HandGrab.HandGrabInteractable), 2.670541, 0.1470157, -0.05681674, 0.0178292, -0.9921615, -0.1183903, 0.2162614, 0.2162614, 0.2162614
6.34447, pulpo, pulpo (Oculus.Interaction.HandGrab.HandGrabInteractable), 2.670071, 0.1498936, -0.05595772, 0.01427357, -0.9906996, -0.1309351, 0.2162614, 0.2162614, 0.2162614
6.358342, pulpo, pulpo (Oculus.Interaction.HandGrab.HandGrabInteractable), 2.669728, 0.1526075, -0.05521028, 0.01151409, -0.9891867, -0.1425338, 0.2162614, 0.2162614, 0.2162614
6.371001, pulpo, pulpo (Oculus.Interaction.HandGrab.HandGrabInteractable), 2.667366, 0.1549799, -0.05411369, 0.006479123, -0.9877022, -0.1537144, 0.2162614, 0.2162614, 0.2162614
6.386328, pulpo, pulpo (Oculus.Interaction.HandGrab.HandGrabInteractable), 2.665289, 0.157359, -0.05303593, 0.002221918, -0.9860996, -0.1644692, 0.2162614, 0.2162614, 0.2162614
6.39971, pulpo, pulpo (Oculus.Interaction.HandGrab.HandGrabInteractable), 2.65969, 0.1622362, -0.05128548, -0.008354132, -0.9829734, -0.1833335, 0.2162614, 0.2162614, 0.2162614
6.412382, pulpo, pulpo (Oculus.Interaction.HandGrab.HandGrabInteractable), 2.65478, 0.1668624, -0.04926523, -0.01758822, -0.9794902, -0.2006872, 0.2162614, 0.2162614, 0.2162614
6.426883, pulpo, pulpo (Oculus.Interaction.HandGrab.HandGrabInteractable), 2.650492, 0.1711413, -0.04703883, -0.02560507, -0.9758374, -0.2164651, 0.2162614, 0.2162614, 0.2162614
6.440908, pulpo, pulpo (Oculus.Interaction.HandGrab.HandGrabInteractable), 2.648274, 0.1740215, -0.04391639, -0.0310362, -0.9732676, -0.2265982, 0.2162614, 0.2162614, 0.2162614
6.454543, pulpo, pulpo (Oculus.Interaction.HandGrab.HandGrabInteractable), 2.646075, 0.1770511, -0.0407348, -0.03633425, -0.9704411, -0.2370573, 0.2162614, 0.2162614, 0.2162614
6.467723, pulpo, pulpo (Oculus.Interaction.HandGrab.HandGrabInteractable), 2.643887, 0.1801946, -0.03739853, -0.04154124, -0.9673579, -0.2477869, 0.2162614, 0.2162614, 0.2162614
6.482664, pulpo, pulpo (Oculus.Interaction.HandGrab.HandGrabInteractable), 2.64306, 0.1849327, -0.03100047, -0.04734313, -0.9625642, -0.2648126, 0.2162614, 0.2162614, 0.2162614
