Timestamp, Object Name, Section, Collision Duration, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z
1.108351, zapatillas, MostradorUnico, 0.2004135, -0.09952664, 1.658028, 0.04866135, -0.008525322, 0.8794062, -0.416681, -0.0360508, 1.663342, 0.03571647, -0.007547913, 0.8843431, -0.421652
2.125408, trofeo, MostradorUnico, 0.1250348, -0.001630068, 1.654468, 0.009688437, 0.0763012, -0.7587759, 0.02102548, 0.04695582, 1.6482, -0.0330326, 0.0734097, -0.7761348, 0.01835511
3.531892, trofeo, MostradorUnico, 0.04216933, 0.2383316, 1.623312, -0.0956378, -0.05950702, 0.9023365, 0.007375452, 0.290159, 1.614897, -0.1339538, -0.05936866, 0.9122195, 0.01197361
4.200418, seta, MostradorUnico, 0.1531363, 0.1675701, 1.640895, -0.005212486, -0.08365241, 0.980642, -0.06864117, 0.2316158, 1.629886, -0.003812551, -0.08471958, 0.9766185, -0.06141745
4.408731, pulpo, MostradorUnico, 0.09742546, 0.07483506, 1.696906, -0.01281929, -0.01871736, 0.9024718, -0.02490886, 0.1381617, 1.695835, 0.001794934, -0.01989154, 0.8919061, -0.02506853
4.673563, quemador, MostradorUnico, 0.04151773, -0.108696, 1.68644, -0.06308764, 0.09725314, 0.7651522, -0.1539484, -0.05078316, 1.693302, -0.03438264, 0.0974004, 0.7497994, -0.1535651
5.286845, quemador, MostradorUnico, 0.04073095, -0.2850358, 1.69778, 0.0624817, 0.07058264, 0.9817896, -0.1160583, -0.2225811, 1.704322, 0.07926139, 0.07030557, 0.9774497, -0.1209891
5.551717, pulpo, MostradorUnico, 0.2091131, -0.1991444, 1.692754, -0.05765611, 0.08188069, 0.9876464, -0.09526563, -0.1354468, 1.702672, -0.04933506, 0.08196521, 0.9841905, -0.1013221
6.648809, pulpo, MostradorUnico, 0.9458847, -0.3039093, 1.716334, -0.006725848, 0.07891955, 0.9524391, 0.1272748, -0.240706, 1.720995, -0.02117169, 0.07400797, 0.9600198, 0.1261396
8.612518, trofeo, MostradorUnico, 0.3619528, -0.2536111, 1.683654, -0.1372378, -0.0634876, -0.8374292, 0.008725493, -0.1963439, 1.690291, -0.1672618, -0.06104799, -0.8516299, 0.01216241
9.003174, pulpo, MostradorUnico, 0.3616829, -0.2855837, 1.67366, -0.1193557, 0.02822595, 0.9241447, -0.3191031, -0.2221382, 1.682208, -0.130606, 0.02943146, 0.9279385, -0.325193
9.030489, seta, MostradorUnico, 0.02731514, -0.293, 1.666121, -0.1059365, 0.02822677, 0.9202205, -0.3219285, -0.2295716, 1.674946, -0.1170696, 0.02919566, 0.9242266, -0.3284736
9.072445, pulpo, MostradorUnico, 0.04195595, -0.2867143, 1.675737, -0.1101551, 0.02987478, 0.9165859, -0.3267885, -0.2232027, 1.684518, -0.1208395, 0.03061984, 0.9206421, -0.3337599
10.10357, pulpo, MostradorUnico, 1.016923, -0.275224, 1.662604, -0.07775682, -0.006326406, 0.8591517, -0.4161059, -0.2120149, 1.670002, -0.09098035, -0.005379443, 0.8649067, -0.4242146
11.70456, pulpo, MostradorUnico, 0.4597769, -0.2759495, 1.661929, -0.06823832, 0.0148285, 0.8693356, -0.3703059, -0.2122984, 1.668821, -0.07946366, 0.01321564, 0.8753158, -0.3789025
11.87117, pulpo, MostradorUnico, 0.09766674, -0.2736497, 1.663408, -0.07337797, 0.006631706, 0.8745188, -0.4112532, -0.2097363, 1.669705, -0.08340049, 0.006423391, 0.879166, -0.4183584
12.37195, pulpo, MostradorUnico, 0.3619642, -0.2785606, 1.660727, -0.07867336, 0.03789081, 0.864716, -0.4977493, -0.2140329, 1.667378, -0.08279085, 0.04031679, 0.8634456, -0.4953353
12.94343, pulpo, MostradorUnico, 0.3621216, -0.2785728, 1.659818, -0.0744037, 0.01429448, 0.8804829, -0.4510013, -0.2141461, 1.66577, -0.08063018, 0.01566899, 0.8825497, -0.4557904
13.20813, pulpo, MostradorUnico, 0.08358192, -0.2870033, 1.661494, -0.08001465, 0.01922638, 0.877705, -0.4558934, -0.2225544, 1.667981, -0.08542967, 0.02097205, 0.879454, -0.4613468
15.08746, pulpo, MostradorUnico, 0.7383232, -0.3343134, 1.653313, -0.06797248, -0.04290624, 0.823413, -0.5147487, -0.2709153, 1.657178, -0.08178407, -0.04030726, 0.8294145, -0.5192938
17.20378, pulpo, MostradorUnico, 1.642556, -0.3304217, 1.65146, -0.05958247, -0.0555754, 0.7711517, -0.4817936, -0.2677374, 1.655704, -0.07624489, -0.05642058, 0.7794476, -0.4923554
17.96899, pulpo, MostradorUnico, 0.1810646, -0.335227, 1.655684, -0.08066016, 0.002867915, 0.8612415, -0.5031112, -0.2707634, 1.660292, -0.08760101, 0.003652529, 0.862814, -0.5039016
19.2912, pulpo, MostradorUnico, 1.224239, -0.3596478, 1.672071, -0.1104708, 0.06759133, 0.9365774, -0.3391209, -0.2952497, 1.679512, -0.1057274, 0.06850382, 0.9331044, -0.3424911
21.06017, pulpo, MostradorUnico, 1.754309, -0.3775549, 1.674655, -0.09391642, 0.06358705, 0.9808434, -0.1746803, -0.3132792, 1.682192, -0.08784431, 0.06211282, 0.9781625, -0.1792472
21.96536, zapatillas, MostradorUnico, 0.05680466, -0.3473134, 1.705648, -0.01731956, 0.1009652, 0.8736819, -0.004803894, -0.2907722, 1.716513, -0.04748565, 0.09725924, 0.8861935, -0.01066116
21.96536, pulpo, MostradorUnico, 0.7517109, -0.3473134, 1.705648, -0.01731956, 0.1009652, 0.8736819, -0.004803894, -0.2907722, 1.716513, -0.04748565, 0.09725924, 0.8861935, -0.01066116
22.18716, trofeo, MostradorUnico, 0.09755898, -0.3210588, 1.705641, -0.05255538, -0.08525368, -0.7513806, -0.004905794, -0.2743025, 1.716751, -0.09632051, -0.08247613, -0.7685175, 0.0009663636
23.18999, trofeo, MostradorUnico, 0.0418129, -0.2946758, 1.694343, -0.1692513, 0.04474825, 0.8738131, -0.0315742, -0.2429295, 1.702633, -0.2077037, 0.04461494, 0.8855761, -0.03608064
23.66325, pulpo, MostradorUnico, 0.5006733, -0.3630974, 1.710016, -0.1194258, 0.07620832, 0.9855188, -0.02918237, -0.3, 1.720521, -0.1309742, 0.07729099, 0.9887921, -0.03565004
24.51208, pulpo, MostradorUnico, 0.8214893, -0.3957303, 1.707679, -0.03721553, 0.05708462, 0.9739569, -0.01878681, -0.3321719, 1.717223, -0.04692096, 0.05894721, 0.9791298, -0.02529428
24.74948, zapatillas, MostradorUnico, 0.08337021, -0.3762903, 1.704736, 0.001828849, -0.0288463, -0.8310032, -0.02331028, -0.3163381, 1.711763, -0.02228123, -0.02863105, -0.8443843, -0.01895385
24.88819, trofeo, MostradorUnico, 0.09819031, -0.3377821, 1.708535, -0.02580357, -0.02798455, -0.7658251, -0.02603266, -0.2817583, 1.714956, -0.05813187, -0.02755705, -0.7818677, -0.02213467
24.92975, trofeo, MostradorUnico, 0.02757835, -0.3251936, 1.707845, -0.03150964, -0.02609737, -0.7470362, -0.02273999, -0.2700319, 1.7143, -0.06528056, -0.02556355, -0.7636291, -0.01883826
25.43083, trofeo, MostradorUnico, 0.2219658, -0.1046615, 1.708853, -0.07486355, -0.01401107, -0.8444225, 0.00843673, -0.04658031, 1.713818, -0.103619, -0.01438075, -0.8583069, 0.0121211
30.61021, zapatillas, MostradorUnico, 4.566294, -0.2211483, 1.667518, -0.04494917, -0.01516144, 0.8431833, -0.2867419, -0.1612966, 1.674961, -0.06918627, -0.01602574, 0.8538586, -0.2945161
32.03076, trofeo, MostradorUnico, 0.06969261, -0.2953067, 1.691055, -0.05419666, -0.07298857, -0.8222642, 0.08174685, -0.2399523, 1.696808, -0.08777946, -0.06766366, -0.836979, 0.08419373
34.13266, zapatillas, MostradorUnico, 0.04192352, -0.3079486, 1.659155, -0.03334773, 0.1147552, -0.7137804, 0.260972, -0.2542031, 1.663654, -0.06962764, 0.1141887, -0.7308186, 0.2701464
35.7483, zapatillas, MostradorUnico, 0.9751892, -0.08650255, 1.683854, -0.01921552, 0.01479243, 0.9046181, -0.1564221, -0.02574325, 1.687908, -0.041951, 0.01248946, 0.9146346, -0.1596115
36.36051, seta, MostradorUnico, 0.07046509, -0.02733397, 1.686443, 0.01400262, 0.01871891, 0.9387803, -0.3256657, 0.03652835, 1.692657, 0.003613293, 0.02094859, 0.9408502, -0.3280922
36.5834, zapatillas, MostradorUnico, 0.0706749, -0.0004320145, 1.698409, 0.07333878, 0.06645107, 0.8918953, -0.08656118, 0.0604825, 1.706461, 0.052136, 0.06341685, 0.9026154, -0.09191844
36.66791, trofeo, MostradorUnico, 0.01575851, 0.01993513, 1.701303, 0.08912626, -0.09517373, -0.7046386, 0.0294823, 0.0747683, 1.710146, 0.05536079, -0.09161221, -0.7209291, 0.03342748
55.21076, trofeo, MostradorUnico, 0.04189682, 0.205734, 1.691896, -0.03979224, 0.03902516, 0.9287415, -0.1618166, 0.2671053, 1.700298, -0.05948889, 0.03723356, 0.9366078, -0.1670785
55.34987, zapatillas, MostradorUnico, 0.04161453, 0.1486695, 1.687242, -0.03783542, 0.04819193, 0.9714592, -0.2321812, 0.2129114, 1.694878, -0.04412907, 0.04951898, 0.9703853, -0.2341502
55.54547, seta, MostradorUnico, 0.125351, 0.06831455, 1.676501, -0.03960979, 0.0972649, 0.9115614, -0.3492961, 0.1323586, 1.684456, -0.03185594, 0.1006938, 0.9048749, -0.3487388
55.71201, seta, MostradorUnico, 0.06955719, -0.02199268, 1.65617, 0.01223779, 0.06705846, 0.9164961, -0.3918978, 0.04251003, 1.663517, 0.01546431, 0.07106974, 0.9130045, -0.3946666
63.00703, seta, MostradorUnico, 0.4593582, -0.2206938, 1.642913, 0.001918674, -0.1014668, 0.7516295, -0.5402994, -0.1607053, 1.647876, -0.0226112, -0.0977433, 0.7629905, -0.5468533
67.1841, seta, MostradorUnico, 0.2510986, -0.265074, 1.625676, -0.02144533, 0.0122551, 0.8051243, -0.4702149, -0.2028885, 1.635877, -0.03737968, 0.009493934, 0.8113483, -0.4802934
83.50131, quemador, MostradorUnico, 0.01406097, -0.2588282, 1.671634, -0.1833013, 0.1372754, 0.8172508, -0.4109333, -0.2020252, 1.675792, -0.1519788, 0.1380696, 0.8036589, -0.4118323
88.01128, seta, MostradorUnico, 0.0274353, -0.3771906, 1.694689, 0.02656054, 0.08734451, 0.9481747, -0.1742547, -0.3135767, 1.706007, 0.01947671, 0.085214, 0.9528491, -0.1830833
88.10851, zapatillas, MostradorUnico, 0.02751923, -0.3513584, 1.678154, 0.006184638, -0.1140671, -0.8488286, 0.04590312, -0.2910271, 1.689761, -0.01503891, 0.1100013, 0.8608883, -0.05195394
88.20696, trofeo, MostradorUnico, 0.05693054, -0.3195465, 1.668039, -0.02512747, -0.08323713, -0.7686213, 0.06924086, -0.2636504, 1.67789, -0.05680674, -0.07917546, -0.7839255, 0.07475624
88.62448, trofeo, MostradorUnico, 0.1392517, -0.1656032, 1.703709, -0.1060714, -0.03590723, -0.855369, 0.08114585, -0.1092288, 1.710259, -0.1377577, 0.03387034, 0.8685004, -0.08544105
89.98798, zapatillas, MostradorUnico, 0.9602585, -0.1380303, 1.684979, -0.05396843, 0.04950848, 0.8887109, -0.05923189, -0.07978702, 1.693303, -0.081599, 0.04798512, 0.9002144, -0.06447922
92.5079, zapatillas, MostradorUnico, 2.436478, -0.2118669, 1.645629, -0.07746881, -0.07991997, 0.8397385, -0.4894713, -0.1496272, 1.645792, -0.09620953, -0.07714492, 0.8476847, -0.4894217
93.24629, zapatillas, MostradorUnico, 0.01483154, -0.1965361, 1.689867, -0.04422814, -0.05116265, 0.8771324, -0.3802165, -0.1348827, 1.691207, -0.0647732, -0.05097898, 0.8851855, -0.3820382
93.60757, zapatillas, MostradorUnico, 0.1806793, -0.2028742, 1.682907, -0.06810874, -0.00642178, 0.8945054, -0.2466041, -0.1418571, 1.687322, -0.0900749, -0.007764336, 0.9037483, -0.2507376
94.15054, zapatillas, MostradorUnico, 0.08282471, -0.2198575, 1.668622, -0.06013113, 0.005851488, 0.8388076, -0.2469502, -0.16189, 1.679161, -0.08758473, 0.004765376, 0.8501366, -0.2555904
99.12132, zapatillas, MostradorUnico, 2.255524, -0.3005977, 1.652238, -0.07734364, -0.02691014, 0.8506589, -0.438861, -0.2380395, 1.658434, -0.09387046, -0.02534881, 0.8572958, -0.4449186
100.5272, zapatillas, MostradorUnico, 1.378922, -0.08457398, 1.692816, -0.05752355, 0.07140355, 0.9668567, -0.1331236, -0.02130032, 1.703382, -0.06800187, 0.07038394, 0.9711263, -0.1401162
100.5829, zapatillas, MostradorUnico, 0.04208374, -0.07911396, 1.685987, -0.05546415, 0.07221596, 0.9684876, -0.126958, -0.01580524, 1.696712, -0.06556386, 0.07121171, 0.9726851, -0.1339335
101.6409, zapatillas, MostradorUnico, 0.9742584, 0.04308462, 1.698856, -0.04824674, 0.1191669, 0.9876017, -0.09987701, 0.1061678, 1.713671, -0.04314458, 0.1202919, 0.98559, -0.1091492
111.0809, quemador, MostradorUnico, 0.070755, -0.2982967, 1.674548, -0.03716666, 0.02730966, 0.9559432, -0.2919463, -0.2337427, 1.676423, -0.02979761, 0.0297485, 0.9541713, -0.2947398
111.3305, quemador, MostradorUnico, 0.1391754, -0.3106041, 1.686489, -0.0596565, 0.04437254, 0.9795241, -0.1962986, -0.2458382, 1.691559, -0.05749595, 0.04236416, 0.9784154, -0.1996302
112.013, trofeo, MostradorUnico, 0.04206085, -0.08602738, 1.669049, 0.007702768, -0.009531666, -0.7760631, 0.1017216, -0.03006411, 1.672327, -0.02519733, -0.007380284, -0.7916188, 0.1046487
114.0872, trofeo, MostradorUnico, 0.02690887, -0.1218848, 1.706258, -0.1392714, 0.001316253, -0.8715059, 0.04673198, -0.0736208, 1.708598, -0.1827468, -0.001142054, 0.8825355, -0.04750694
114.6731, trofeo, MostradorUnico, 0.1263733, -0.1005754, 1.698491, -0.02424866, -0.02294753, -0.8455102, 0.04198359, -0.04313731, 1.704993, -0.05397415, -0.02256366, -0.8592049, 0.04665982
115.3115, zapatillas, MostradorUnico, 0.2221527, -0.05924106, 1.707613, -0.01745445, 0.05560545, 0.9320484, -0.01773036, 0.001192808, 1.715933, -0.03989381, 0.05525973, 0.9411595, -0.02301855
115.6878, trofeo, MostradorUnico, 0.05545807, -0.1509204, 1.661891, 0.02830535, 0.1113357, -0.6768511, 0.1661977, -0.1008234, 1.664363, -0.0130372, 0.1108871, -0.6958355, 0.1726959
119.6425, pulpo, MostradorUnico, 0.1392517, -0.128787, 1.703273, -0.01991045, 0.07149854, 0.9621166, -0.02403621, -0.06508493, 1.712551, -0.01091504, 0.0720271, 0.9550044, -0.02961254
119.6842, pulpo, MostradorUnico, 0.0149231, -0.1331918, 1.702201, -0.01165438, 0.07921562, 0.9712504, -0.01607151, -0.06987214, 1.712229, -0.0009287, 0.0799858, 0.9649135, -0.02219307
119.726, pulpo, MostradorUnico, 0.01470947, -0.1362009, 1.698154, -0.01707107, 0.08391204, 0.968206, -0.01269495, -0.07333922, 1.708814, -0.004430711, 0.08492538, 0.9615419, -0.01913363
119.7826, pulpo, MostradorUnico, 0.02921295, -0.1384804, 1.701515, -0.009865284, 0.08967689, 0.9681446, -0.01357826, -0.07608747, 1.712635, 0.004573941, 0.09105034, 0.9614543, -0.02030173
119.8925, pulpo, MostradorUnico, 0.08374786, -0.1477993, 1.697786, -0.01424396, 0.1047588, 0.9454191, -0.0281916, -0.08624315, 1.710136, 0.002586782, 0.107026, 0.9366797, -0.03511433
120.8115, pulpo, MostradorUnico, 0.4592514, -0.3193328, 1.70537, -0.03357321, 0.1252616, 0.9884639, 0.05020536, -0.2566073, 1.721501, -0.02806836, 0.1276868, 0.9865531, 0.04024122
120.9241, pulpo, MostradorUnico, 0.09776306, -0.3336732, 1.704464, -0.04018104, 0.1400018, 0.9867621, 0.01943527, -0.2715285, 1.722195, -0.0332095, 0.1425639, 0.9842635, 0.008490998
121.3126, quemador, MostradorUnico, 0.2920761, -0.3677914, 1.66672, -0.008902669, 0.1128182, 0.9780772, -0.1388751, -0.3049967, 1.683186, -0.005635083, 0.1158358, 0.9783345, -0.1508573
121.3126, pulpo, MostradorUnico, 0.04178619, -0.3677914, 1.66672, -0.008902669, 0.1128182, 0.9780772, -0.1388751, -0.3049967, 1.683186, -0.005635083, 0.1158358, 0.9783345, -0.1508573
123.2482, trofeo, MostradorUnico, 0.02735138, 0.1254191, 1.707993, -0.1662905, 0.02987939, 0.8973013, -0.1151909, 0.1856849, 1.718018, -0.1884819, 0.0308999, 0.9076282, -0.1225555
123.429, quemador, MostradorUnico, 0.04167938, 0.02309918, 1.690736, -0.1031267, 0.1231076, 0.8829479, -0.1111132, 0.08542633, 1.704034, -0.09034199, 0.1248938, 0.8723676, -0.11526
123.6245, quemador, MostradorUnico, 0.05640411, -0.06242967, 1.681551, -0.04080695, 0.09549244, 0.9329815, -0.08079479, -0.0006527901, 1.692695, -0.02394331, 0.09689988, 0.9232644, -0.08626788
123.7076, quemador, MostradorUnico, 0.05621338, -0.09916711, 1.678306, -0.03414863, 0.07364325, 0.9486312, -0.03417565, -0.03696513, 1.688593, -0.01833534, 0.07391471, 0.9400648, -0.04008313
123.7498, quemador, MostradorUnico, 0.02812195, -0.1142035, 1.684154, -0.03006411, 0.06751589, 0.9595037, -0.02588049, -0.05162954, 1.693596, -0.01521778, 0.06749634, 0.9518269, -0.03150982
124.208, pulpo, MostradorUnico, 0.4448471, -0.2615278, 1.680615, 0.03578722, 0.0169102, 0.9916186, -0.05551075, -0.1973546, 1.68331, 0.02580929, 0.01575536, 0.9943103, -0.05697858
124.4876, trofeo, MostradorUnico, 0.01420593, -0.2394948, 1.659265, 0.09159204, 0.03147566, -0.7373217, 0.1349262, -0.1929791, 1.659477, 0.04619098, 0.03317695, -0.7550183, 0.1356501
134.1492, quemador, SHOPPING_CART_BEHAVIOUR, 0.05589294, -0.1685901, 1.646337, 0.02617437, -0.01590266, 0.7771903, -0.4138317, -0.1087885, 1.661094, 0.005414903, -0.0152973, 0.7858916, -0.4288134
