Timestamp, Object, Interactable, Position_x, Position_y, Position_y, Rotation_x, Rotation_x, Rotation_x, Scale_x, Scale_y, Scale_z
39.53329, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.518, 1.412, 7.302, -3.100268E-10, -0.7071058, -2.48142E-09, 0.1060193, 0.1060193, 0.1060193
39.54241, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.516582, 1.416711, 7.323658, -0.02368446, -0.7153478, 0.02372125, 0.1060193, 0.1060193, 0.1060193
39.55681, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.52214, 1.421977, 7.342559, -0.03594863, -0.7226745, 0.05610337, 0.1060193, 0.1060193, 0.1060193
39.56992, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.526415, 1.426633, 7.358229, -0.04659269, -0.7282097, 0.08287048, 0.1060193, 0.1060193, 0.1060193
39.58411, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.530015, 1.431621, 7.372829, -0.05698787, -0.7329478, 0.1078646, 0.1060193, 0.1060193, 0.1060193
39.59809, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.53265, 1.434849, 7.383368, -0.06467476, -0.7360633, 0.1259159, 0.1060193, 0.1060193, 0.1060193
39.61139, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.529919, 1.43325, 7.386968, -0.07129696, -0.7399203, 0.1306857, 0.1060193, 0.1060193, 0.1060193
39.62563, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.527575, 1.431951, 7.390931, -0.0779677, -0.7435977, 0.1359232, 0.1060193, 0.1060193, 0.1060193
39.63907, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.524784, 1.435505, 7.394734, -0.08525966, -0.7430612, 0.1437661, 0.1060193, 0.1060193, 0.1060193
39.65256, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.522316, 1.439586, 7.399417, -0.09345126, -0.7425709, 0.1527637, 0.1060193, 0.1060193, 0.1060193
39.6671, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.520878, 1.442029, 7.400328, -0.09404416, -0.7428699, 0.1570469, 0.1060193, 0.1060193, 0.1060193
39.6808, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.519678, 1.444447, 7.401657, -0.09499482, -0.743264, 0.1617839, 0.1060193, 0.1060193, 0.1060193
