Timestamp, Object, Interactable, Position_x, Position_y, Position_y, Rotation_x, Rotation_x, Rotation_x, Scale_x, Scale_y, Scale_z
8.066796, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.154498, -0.0228717, 0.3040029, -0.01299338, -0.2642605, -0.04735941, 0.3138773, 0.3138774, 0.3138773
8.076974, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.15565, -0.02011794, 0.2991146, -0.01246988, -0.2480281, -0.0473351, 0.3138773, 0.3138774, 0.3138773
8.091423, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.156875, -0.01767015, 0.2949752, -0.0127033, -0.2344598, -0.04813611, 0.3138773, 0.3138774, 0.3138773
8.105201, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.158118, -0.01544619, 0.2913563, -0.01338311, -0.2227262, -0.04941383, 0.3138773, 0.3138774, 0.3138773
8.119115, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.160007, -0.01364094, 0.2899405, -0.003300261, -0.2179662, -0.0483073, 0.3138773, 0.3138774, 0.3138773
8.132314, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.161991, -0.01223561, 0.2880092, 0.00441475, -0.2124123, -0.04797033, 0.3138773, 0.3138774, 0.3138773
8.146686, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.158985, -0.007040247, 0.2900307, 0.01517215, -0.2168359, -0.03085904, 0.3138773, 0.3138774, 0.3138773
8.160059, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.156628, -0.003368258, 0.2910706, 0.02331041, -0.2186886, -0.01826292, 0.3138773, 0.3138774, 0.3138773
8.173855, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.154613, -0.0004424751, 0.2915712, 0.03014902, -0.2190341, -0.00796758, 0.3138773, 0.3138774, 0.3138773
8.187792, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.152884, 0.001939878, 0.2917693, 0.03594965, -0.2185697, 0.0005853163, 0.3138773, 0.3138774, 0.3138773
8.201602, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.147866, 0.006665617, 0.290848, 0.0163303, -0.2329696, 0.02399844, 0.3138773, 0.3138774, 0.3138773
