Timestamp, Object, Interactable, Position_x, Position_y, Position_y, Rotation_x, Rotation_x, Rotation_x, Scale_x, Scale_y, Scale_z
52.08018, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.943946, 1.603699, 6.940963, 0.4814785, -0.112832, -0.8345423, 1, 1, 1
52.09124, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.938036, 1.603612, 6.939711, 0.4900222, -0.1036677, -0.8353027, 1, 1, 1
52.10337, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.95199, 1.603604, 6.943969, 0.4785829, -0.1165254, -0.8305416, 1, 1, 1
52.11789, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.943628, 1.602112, 6.941582, 0.4887269, -0.1018791, -0.8370728, 1, 1, 1
52.13107, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.968075, 1.602642, 6.947917, 0.4705927, -0.1163389, -0.83557, 1, 1, 1
52.14501, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.978864, 1.601605, 6.948948, 0.4594567, -0.1188786, -0.8437119, 1, 1, 1
52.15918, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.978942, 1.586063, 6.949748, 0.4776908, -0.08617604, -0.8475524, 1, 1, 1
52.17395, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.996091, 1.599294, 6.951727, 0.4461998, -0.1243038, -0.8590271, 1, 1, 1
52.18655, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.998137, 1.599062, 6.952423, 0.4406958, -0.1369849, -0.8614996, 1, 1, 1
52.20004, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 6.00052, 1.59885, 6.953173, 0.4362939, -0.1469056, -0.8634778, 1, 1, 1
52.21389, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.991052, 1.576886, 6.953204, 0.4756875, -0.1149206, -0.8481424, 1, 1, 1
52.2272, balon, balon (Oculus.Interaction.HandGrab.HandGrabInteractable), 6.001345, 1.597903, 6.950008, 0.4291113, -0.163249, -0.8645382, 1, 1, 1
