Timestamp, Object, Interactable, Position_x, Position_y, Position_y, Rotation_x, Rotation_x, Rotation_x, Scale_x, Scale_y, Scale_z
11.80204, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.154498, -0.02287169, 0.3040029, -0.01299336, -0.2642605, -0.04735941, 0.3138773, 0.3138774, 0.3138773
11.81109, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.155065, -0.02317339, 0.3023134, -0.01385781, -0.2630605, -0.04660694, 0.3138773, 0.3138774, 0.3138773
11.8258, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.15444, -0.02402371, 0.3023376, -0.01393496, -0.2670572, -0.04619742, 0.3138773, 0.3138774, 0.3138773
11.83986, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.1538, -0.0247751, 0.3022171, -0.01373924, -0.2702174, -0.04565585, 0.3138773, 0.3138774, 0.3138773
11.85321, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.153612, -0.02492324, 0.3024963, -0.01163224, -0.2711996, -0.04593053, 0.3138773, 0.3138774, 0.3138773
11.86844, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.153406, -0.02503039, 0.3026272, -0.009744531, -0.2720385, -0.04600378, 0.3138773, 0.3138774, 0.3138773
11.88116, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.153227, -0.02512635, 0.3026305, -0.00821688, -0.2727028, -0.0460034, 0.3138773, 0.3138774, 0.3138773
11.89451, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.153041, -0.02519949, 0.3025883, -0.006717916, -0.2733304, -0.04590111, 0.3138773, 0.3138774, 0.3138773
11.90824, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.152483, -0.02455026, 0.2981347, -0.01468186, -0.2738229, -0.04185634, 0.3138773, 0.3138774, 0.3138773
11.92198, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.151992, -0.02401312, 0.2942446, -0.0213215, -0.2742878, -0.03832084, 0.3138773, 0.3138774, 0.3138773
11.9361, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.153237, -0.02452186, 0.2922218, -0.02295095, -0.272568, -0.03940713, 0.3138773, 0.3138774, 0.3138773
11.94975, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.154423, -0.02498907, 0.2902856, -0.02441446, -0.2709657, -0.04037578, 0.3138773, 0.3138774, 0.3138773
11.96404, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.155569, -0.02542569, 0.2884054, -0.02575315, -0.269446, -0.04125558, 0.3138773, 0.3138774, 0.3138773
11.97784, quemador, quemador (Oculus.Interaction.HandGrab.HandGrabInteractable), 3.156683, -0.02583553, 0.2865725, -0.02698367, -0.2679995, -0.04205839, 0.3138773, 0.3138774, 0.3138773
