Timestamp, Object Name, Section, Collision Duration, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z
4.530889, balon, Juguetes, 0.09764385, 4.374187, 1.678506, 9.393288, 0.05287688, 0.9756089, -0.02124686, 4.246157, 1.691834, 9.334422, 0.05287688, 0.9756089, -0.02124686
4.740086, balon, Juguetes, 0.07059717, 4.374493, 1.676403, 9.416769, 0.04872093, 0.9765424, -0.02186313, 4.245939, 1.688581, 9.358802, 0.04872093, 0.9765424, -0.02186313
5.004463, baby_yoda, Juguetes, 0.1538334, 4.403249, 1.67821, 9.444832, 0.07393572, 0.9527699, -0.0187259, 4.287716, 1.696594, 9.365154, 0.07393572, 0.9527699, -0.0187259
5.088149, octopus_teddy, Juguetes, 0.04173374, 4.422924, 1.67473, 9.460016, 0.07858866, 0.9321826, -0.03699534, 4.318088, 1.691788, 9.366459, 0.07858866, 0.9321826, -0.03699534
8.331521, cascos, Tecnologia, 0.06920338, 4.624417, 1.691754, 9.480163, 0.03859739, 0.955647, -0.01514293, 4.507364, 1.703446, 9.558879, 0.03859739, 0.955647, -0.01514293
8.428843, LAPTOP, Tecnologia, 0.05649567, 4.629314, 1.692154, 9.479662, 0.02531606, 0.9442115, -0.007239911, 4.518461, 1.699594, 9.567359, 0.02531606, 0.9442115, -0.007239911
32.79385, Maniquines, Moda, 0.04335403, 3.156696, 2.063517, -6.213678, 0.04323699, 0.1148216, 0.03014551, 3.29425, 2.073388, -6.245553, 0.04323699, 0.1148216, 0.03014551
33.08482, TAKIS, Alimentacion, 0.05490494, 3.170735, 2.067561, -6.279315, 0.0345684, -0.09230001, 0.02989958, 3.309613, 2.075077, -6.253032, 0.0345684, -0.09230001, 0.02989958
33.20941, kellogs, Alimentacion, 0.02528763, 3.145847, 2.070924, -6.293999, 0.01584705, -0.1715517, 0.04400707, 3.278511, 2.082413, -6.246011, 0.01584705, -0.1715517, 0.04400707
35.04799, letrero_juguetes, ==LETREROS==, 0.2782173, 2.999362, 2.080128, -6.241012, -0.03420198, 0.06044804, 0.07901765, 3.138103, 2.101787, -6.258794, -0.03420198, 0.06044804, 0.07901765
36.23093, TAKIS, Alimentacion, 0.02761459, 2.614827, 2.030196, -6.111793, 0.07396338, -0.04399728, 0.236833, 2.739944, 2.094156, -6.094781, 0.07396338, -0.04399728, 0.236833
38.06892, letrero_juguetes, ==LETREROS==, 0.6402817, 2.366566, 2.024045, -6.074551, -0.01297159, 0.08644047, 0.1895882, 2.495819, 2.076215, -6.099178, -0.01297159, 0.08644047, 0.1895882
46.99273, octopus_teddy, Juguetes, 0.3201408, 4.96822, 2.02679, 6.885376, 0.1987715, 0.2667089, -0.00824223, 5.089607, 2.039597, 6.813713, 0.1987715, 0.2667089, -0.00824223
47.06284, octopus_teddy, Juguetes, 0.0557785, 4.983396, 2.024697, 6.883101, 0.2006901, 0.2786697, -0.007460032, 5.10294, 2.038546, 6.808589, 0.2006901, 0.2786697, -0.007460032
48.16454, baby_yoda, Juguetes, 1.074528, 4.928937, 2.029265, 6.992245, 0.2026053, 0.565056, -0.07231581, 4.978614, 2.045368, 6.860687, 0.2026053, 0.565056, -0.07231581
48.23318, baby_yoda, Juguetes, 0.04335785, 4.925428, 2.028825, 6.998178, 0.2028752, 0.6177625, -0.07766282, 4.95723, 2.047688, 6.861548, 0.2028752, 0.6177625, -0.07766282
54.41293, octopus_teddy, Juguetes, 0.1920242, 4.742971, 2.034996, 6.877945, 0.1734836, 0.1870183, 0.1142551, 4.870918, 2.075235, 6.832724, 0.1734836, 0.1870183, 0.1142551
63.22886, baby_yoda, Juguetes, 0.7679329, 4.936644, 2.026337, 6.993187, 0.2072441, 0.435189, -0.0002466215, 5.024574, 2.051807, 6.885232, 0.2072441, 0.435189, -0.0002466215
63.53239, baby_yoda, Juguetes, 0.2916222, 4.996378, 2.024548, 6.995505, 0.2059877, 0.3959927, 0.007023442, 5.093517, 2.049418, 6.895605, 0.2059877, 0.3959927, 0.007023442
64.40932, baby_yoda, Juguetes, 0.6260223, 4.992796, 2.020224, 7.003919, 0.2299442, 0.2794549, 0.01528799, 5.112165, 2.042449, 6.931176, 0.2299442, 0.2794549, 0.01528799
64.50681, octopus_teddy, Juguetes, 0.05526733, 4.964754, 2.016993, 7.003897, 0.2491989, 0.1886703, 0.03152531, 5.095939, 2.038775, 6.955414, 0.2491989, 0.1886703, 0.03152531
65.82935, baby_yoda, Juguetes, 0.7232971, 4.562678, 1.944384, 6.978893, 0.3414378, -0.4107707, 0.1821485, 4.647064, 1.947249, 7.092495, 0.3414378, -0.4107707, 0.1821485
72.05286, Bolso, Moda, 0.04238129, 5.082574, 2.049101, 6.835278, 0.06050348, 0.9854931, -0.1004215, 4.94633, 2.062492, 6.799324, 0.06050348, 0.9854931, -0.1004215
72.08149, Bolso, Moda, 0.01296234, 5.075428, 2.049614, 6.829128, 0.05895613, 0.98777, -0.09896178, 4.937994, 2.063156, 6.798094, 0.05895613, 0.98777, -0.09896178
72.12306, Maniquines, Moda, 0.04157257, 5.065875, 2.050194, 6.820369, 0.05785751, 0.9907049, -0.09681746, 4.926916, 2.064337, 6.797456, 0.05785751, 0.9907049, -0.09681746
109.1293, letrero_tecnologia, ==LETREROS==, 0.09838867, -5.601266, 2.084969, 2.193688, 0.04644786, 0.8251007, 0.140286, -5.658017, 2.117475, 2.06816, 0.04644786, 0.8251007, 0.140286
109.3917, letrero_alimentacion, ==LETREROS==, 0.139389, -5.557629, 2.078377, 2.258176, 0.06243983, 0.7766661, 0.1545028, -5.593604, 2.118675, 2.127346, 0.06243983, 0.7766661, 0.1545028
109.8801, letrero_moda, ==LETREROS==, 0.01351166, -5.499335, 2.061396, 2.346958, 0.08507852, 0.7051309, 0.1293622, -5.503283, 2.103719, 2.211948, 0.08507852, 0.7051309, 0.1293622
113.4023, letrero_decoracion, ==LETREROS==, 1.391457, -5.580792, 2.105206, 2.190742, 0.0716133, 0.9076865, 0.3364599, -5.704529, 2.1465, 2.135802, 0.0716133, 0.9076865, 0.3364599
113.7504, letrero_tecnologia, ==LETREROS==, 0.167305, -5.566555, 2.072129, 2.222355, 0.07793697, 0.82477, 0.1634525, -5.625143, 2.115113, 2.100888, 0.07793697, 0.82477, 0.1634525
114.1439, kellogs, Alimentacion, 0.07207489, -5.567669, 2.054816, 2.215533, 0.09834435, 0.78899, 0.0114296, -5.602386, 2.078743, 2.080415, 0.09834435, 0.78899, 0.0114296
125.5695, Maniquines, Moda, 0.3619385, 4.035556, 2.039035, 2.105853, 0.1327027, 0.4352425, -0.01868034, 4.123374, 2.050677, 1.995458, 0.1327027, 0.4352425, -0.01868034
126.1415, Hoodie, Moda, 0.3190994, 4.034643, 2.06338, 1.913925, 0.02982314, 0.4527592, 0.04819008, 4.117499, 2.079342, 1.800282, 0.02982314, 0.4527592, 0.04819008
126.3077, Maniquines, Moda, 0.1396942, 4.058625, 2.058239, 1.881454, 0.06516705, 0.5683699, 0.02183797, 4.108584, 2.073793, 1.749937, 0.06516705, 0.5683699, 0.02183797
127.3244, Maniquines, Moda, 0.3757706, 3.935047, 2.049735, 2.0591, 0.1152603, 0.4431022, 0.02905136, 4.02077, 2.0715, 1.948591, 0.1152603, 0.4431022, 0.02905136
127.7837, Hoodie, Moda, 0.4322662, 3.918981, 2.048173, 2.025158, 0.09449348, 0.2926216, 0.04923933, 4.035598, 2.069247, 1.947758, 0.09449348, 0.2926216, 0.04923933
130.2056, Bolso, Moda, 0.554718, 4.850998, 2.017446, 4.292908, 0.2359967, 0.4410538, -0.05698401, 4.936554, 2.032974, 4.181222, 0.2359967, 0.4410538, -0.05698401
130.2486, Bolso, Moda, 0.02798462, 4.849474, 2.014889, 4.296469, 0.245764, 0.423531, -0.0575683, 4.9393, 2.030177, 4.188154, 0.245764, 0.423531, -0.0575683
137.7257, Bolso, Moda, 5.180252, 5.028747, 2.031412, 4.9101, 0.1330272, 0.7589973, -0.09869634, 5.004453, 2.042402, 4.771091, 0.1330272, 0.7589973, -0.09869634
142.0258, Bolso, Moda, 4.275085, 5.104255, 2.021454, 5.006523, 0.12119, 0.8565165, -0.1706406, 5.029877, 2.028049, 4.886278, 0.12119, 0.8565165, -0.1706406
142.2203, Bolso, Moda, 0.1786652, 5.122939, 2.024225, 5.048811, 0.0971066, 0.8952298, -0.1815106, 5.028279, 2.028527, 4.943666, 0.0971066, 0.8952298, -0.1815106
143.1812, Hoodie, Moda, 0.9608307, 5.088477, 2.027044, 4.916976, 0.1256887, 0.8191613, -0.1506234, 5.033639, 2.033209, 4.786633, 0.1256887, 0.8191613, -0.1506234
145.1442, Bolso, Moda, 1.837555, 5.079651, 2.080471, 5.033824, 0.02141945, 0.9473591, 0.04143254, 4.966641, 2.089931, 4.949126, 0.02141945, 0.9473591, 0.04143254
147.051, Hoodie, Moda, 1.906754, 5.140975, 2.042148, 5.1226, 0.1379726, 0.862365, -0.05192066, 5.071231, 2.068712, 5.002331, 0.1379726, 0.862365, -0.05192066
147.7224, Hoodie, Moda, 0.1704102, 5.197098, 2.057953, 5.165161, 0.1201113, 0.9047253, 0.0458461, 5.106332, 2.093986, 5.062703, 0.1201113, 0.9047253, 0.0458461
147.7472, Bolso, Moda, 0.6811829, 5.195221, 2.059796, 5.166022, 0.1171003, 0.9093593, 0.05252321, 5.10189, 2.095825, 5.065894, 0.1171003, 0.9093593, 0.05252321
147.762, Hoodie, Moda, 0.01480103, 5.194272, 2.060669, 5.166523, 0.1153505, 0.9114368, 0.05569043, 5.099772, 2.096595, 5.067459, 0.1153505, 0.9114368, 0.05569043
147.7901, Bolso, Moda, 0.02804565, 5.192415, 2.0619, 5.167795, 0.1124341, 0.915118, 0.06145156, 5.09582, 2.097677, 5.070717, 0.1124341, 0.915118, 0.06145156
147.8034, Hoodie, Moda, 0.01335144, 5.191573, 2.062588, 5.168566, 0.1116621, 0.9163607, 0.06404079, 5.094242, 2.098427, 5.072249, 0.1116621, 0.9163607, 0.06404079
147.8313, Bolso, Moda, 0.02786255, 5.189716, 2.063364, 5.170191, 0.1104625, 0.9185736, 0.06728956, 5.091115, 2.099203, 5.075175, 0.1104625, 0.9185736, 0.06728956
