Timestamp, Object, Interactable, Position_x, Position_y, Position_y, Rotation_x, Rotation_x, Rotation_x, Scale_x, Scale_y, Scale_z
74.45424, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.518, 1.412, 7.302, -3.733374E-09, -0.7071058, 1.614005E-08, 0.1060193, 0.1060193, 0.1060193
74.46259, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.518519, 1.409712, 7.302203, -0.008376742, -0.7027731, 0.001537934, 0.1060193, 0.1060193, 0.1060193
74.47725, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.518596, 1.407845, 7.299737, -0.005471624, -0.7038878, -0.004065191, 0.1060193, 0.1060193, 0.1060193
74.49085, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.518994, 1.406223, 7.297881, -0.003492034, -0.7048139, -0.007703904, 0.1060193, 0.1060193, 0.1060193
74.50468, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.520549, 1.405379, 7.294306, 0.003059355, -0.7047808, -0.01216008, 0.1060193, 0.1060193, 0.1060193
74.51983, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.522116, 1.404549, 7.2914, 0.008185223, -0.7048196, -0.01534297, 0.1060193, 0.1060193, 0.1060193
74.5315, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.523696, 1.403713, 7.288947, 0.0123368, -0.7049116, -0.01766942, 0.1060193, 0.1060193, 0.1060193
74.5455, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.525295, 1.402861, 7.286788, 0.01585273, -0.70504, -0.01944106, 0.1060193, 0.1060193, 0.1060193
74.55949, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.529291, 1.401345, 7.280762, 0.0246712, -0.6984897, -0.02403801, 0.1060193, 0.1060193, 0.1060193
74.5731, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.533002, 1.399773, 7.275991, 0.03166094, -0.6935608, -0.02755545, 0.1060193, 0.1060193, 0.1060193
74.58746, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.532955, 1.396466, 7.277393, 0.02393592, -0.6924832, -0.02809397, 0.1060193, 0.1060193, 0.1060193
74.60262, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.53323, 1.393502, 7.27838, 0.01790691, -0.6913596, -0.02876423, 0.1060193, 0.1060193, 0.1060193
74.61484, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.533831, 1.390879, 7.279019, 0.01350808, -0.6903051, -0.02946879, 0.1060193, 0.1060193, 0.1060193
74.62817, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.534383, 1.391745, 7.290074, -0.00290304, -0.6966109, -0.007911676, 0.1060193, 0.1060193, 0.1060193
74.64227, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.534659, 1.3928, 7.299253, -0.01671701, -0.7013187, 0.01003692, 0.1060193, 0.1060193, 0.1060193
74.65649, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.534794, 1.39401, 7.307463, -0.02927562, -0.7051206, 0.02618449, 0.1060193, 0.1060193, 0.1060193
74.6702, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.535347, 1.395541, 7.311049, -0.03122169, -0.7081392, 0.03189526, 0.1060193, 0.1060193, 0.1060193
74.68611, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.535828, 1.397006, 7.314704, -0.03383393, -0.7108486, 0.03787068, 0.1060193, 0.1060193, 0.1060193
74.69833, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.536248, 1.398425, 7.318379, -0.03691548, -0.7132974, 0.04399615, 0.1060193, 0.1060193, 0.1060193
74.71117, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.532933, 1.395508, 7.314646, -0.03850411, -0.7096108, 0.03185435, 0.1060193, 0.1060193, 0.1060193
74.72559, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.530293, 1.393526, 7.312299, -0.04043603, -0.7069997, 0.02365809, 0.1060193, 0.1060193, 0.1060193
74.73985, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.527988, 1.391945, 7.310601, -0.0425663, -0.7048851, 0.01726884, 0.1060193, 0.1060193, 0.1060193
74.75318, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.530554, 1.394382, 7.308039, -0.03241848, -0.7027117, 0.01885174, 0.1060193, 0.1060193, 0.1060193
74.76754, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.532484, 1.396448, 7.306181, -0.02473644, -0.7008892, 0.0202625, 0.1060193, 0.1060193, 0.1060193
74.78193, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.534043, 1.398283, 7.30474, -0.01852641, -0.6992703, 0.02159352, 0.1060193, 0.1060193, 0.1060193
74.79757, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.532319, 1.3969, 7.303579, -0.01990544, -0.6982257, 0.01561951, 0.1060193, 0.1060193, 0.1060193
74.80946, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.530879, 1.395809, 7.30259, -0.02099078, -0.6971991, 0.01069703, 0.1060193, 0.1060193, 0.1060193
74.8233, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.529675, 1.394948, 7.30175, -0.02184309, -0.6962103, 0.006631073, 0.1060193, 0.1060193, 0.1060193
74.83759, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.530564, 1.397802, 7.304787, -0.02175723, -0.6986684, 0.01467745, 0.1060193, 0.1060193, 0.1060193
74.85109, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.531085, 1.400337, 7.30727, -0.02169868, -0.7005258, 0.02113203, 0.1060193, 0.1060193, 0.1060193
74.86532, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.531327, 1.402663, 7.309364, -0.02166026, -0.7019611, 0.02645032, 0.1060193, 0.1060193, 0.1060193
74.88109, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.532031, 1.404362, 7.306759, -0.01194774, -0.7027278, 0.02195305, 0.1060193, 0.1060193, 0.1060193
74.89293, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.532564, 1.406069, 7.304894, -0.00433497, -0.7033183, 0.01877477, 0.1060193, 0.1060193, 0.1060193
74.90646, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.532405, 1.40762, 7.302713, 4.977102E-05, -0.7012733, 0.01692656, 0.1060193, 0.1060193, 0.1060193
74.92052, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.532184, 1.409198, 7.30099, 0.003790006, -0.699742, 0.01559902, 0.1060193, 0.1060193, 0.1060193
74.93465, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.531918, 1.410801, 7.299551, 0.007130601, -0.6985323, 0.01459665, 0.1060193, 0.1060193, 0.1060193
74.94842, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.531609, 1.412349, 7.298372, 0.009994601, -0.6975802, 0.01383758, 0.1060193, 0.1060193, 0.1060193
74.96264, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.530721, 1.412657, 7.300648, 0.004083601, -0.6995439, 0.01623048, 0.1060193, 0.1060193, 0.1060193
74.97678, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.530088, 1.413192, 7.302223, -4.278035E-05, -0.7009811, 0.01808375, 0.1060193, 0.1060193, 0.1060193
74.99023, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.530853, 1.415006, 7.301585, 0.001965225, -0.7005423, 0.01987978, 0.1060193, 0.1060193, 0.1060193
75.0047, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.531461, 1.416697, 7.300949, 0.00371353, -0.7001933, 0.02126944, 0.1060193, 0.1060193, 0.1060193
75.01838, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.531971, 1.418305, 7.300319, 0.005296908, -0.6998997, 0.02240912, 0.1060193, 0.1060193, 0.1060193
75.03247, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.532257, 1.419577, 7.300746, 0.005799955, -0.7018257, 0.02289899, 0.1060193, 0.1060193, 0.1060193
75.04843, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.53258, 1.420869, 7.300967, 0.006444566, -0.7032875, 0.02339699, 0.1060193, 0.1060193, 0.1060193
75.0603, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.532928, 1.422186, 7.301061, 0.007184676, -0.7044716, 0.02390482, 0.1060193, 0.1060193, 0.1060193
75.07407, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.534915, 1.428197, 7.304698, 0.0113422, -0.7092192, 0.03563343, 0.1060193, 0.1060193, 0.1060193
75.08769, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.536289, 1.433797, 7.307722, 0.01495125, -0.7130851, 0.04539554, 0.1060193, 0.1060193, 0.1060193
75.10228, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.53727, 1.439093, 7.310337, 0.01819767, -0.7163713, 0.05385181, 0.1060193, 0.1060193, 0.1060193
75.11626, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.537569, 1.443125, 7.310798, 0.02378189, -0.7189131, 0.05464199, 0.1060193, 0.1060193, 0.1060193
75.1292, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.537848, 1.447172, 7.311401, 0.02890996, -0.7212998, 0.05584141, 0.1060193, 0.1060193, 0.1060193
75.14361, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.538147, 1.451291, 7.312125, 0.03389548, -0.7236589, 0.05740115, 0.1060193, 0.1060193, 0.1060193
75.15775, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.538612, 1.455358, 7.311304, 0.03708081, -0.7228472, 0.0591936, 0.1060193, 0.1060193, 0.1060193
75.17124, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.539056, 1.459422, 7.310682, 0.04021252, -0.7223757, 0.06111323, 0.1060193, 0.1060193, 0.1060193
75.18549, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.539502, 1.463525, 7.310199, 0.04337642, -0.7221405, 0.0631699, 0.1060193, 0.1060193, 0.1060193
75.20016, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.538915, 1.464555, 7.310825, 0.04171658, -0.7235094, 0.05969087, 0.1060193, 0.1060193, 0.1060193
75.21423, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.538528, 1.465881, 7.311464, 0.04064614, -0.7248433, 0.05694586, 0.1060193, 0.1060193, 0.1060193
75.22881, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.539831, 1.471539, 7.313807, 0.04519875, -0.7269861, 0.06260498, 0.1060193, 0.1060193, 0.1060193
75.24174, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.541016, 1.477108, 7.31606, 0.04963605, -0.7290168, 0.06797526, 0.1060193, 0.1060193, 0.1060193
75.25566, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.542128, 1.482667, 7.318271, 0.0540595, -0.7309881, 0.07320938, 0.1060193, 0.1060193, 0.1060193
75.27119, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.543174, 1.488185, 7.320437, 0.05845964, -0.7328997, 0.07831978, 0.1060193, 0.1060193, 0.1060193
75.28303, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.543464, 1.490533, 7.320993, 0.05921298, -0.7341551, 0.07737931, 0.1060193, 0.1060193, 0.1060193
75.29696, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.54387, 1.493114, 7.321639, 0.06030093, -0.7353799, 0.07709106, 0.1060193, 0.1060193, 0.1060193
75.31055, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.546316, 1.495983, 7.32266, 0.06444589, -0.7378035, 0.07874034, 0.1060193, 0.1060193, 0.1060193
75.32735, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.5487, 1.498972, 7.323748, 0.06867132, -0.7401953, 0.08064991, 0.1060193, 0.1060193, 0.1060193
75.33932, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.551033, 1.502064, 7.32489, 0.07295118, -0.742548, 0.08276737, 0.1060193, 0.1060193, 0.1060193
75.35201, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.553219, 1.505079, 7.326012, 0.07702269, -0.7447335, 0.08489691, 0.1060193, 0.1060193, 0.1060193
75.36713, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.55705, 1.510098, 7.326089, 0.08956409, -0.7472714, 0.08777466, 0.1060193, 0.1060193, 0.1060193
