Timestamp, Object Name, Section, Collision Duration, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z
18.23017, kellogs, Alimentacion, 0.02573776, 4.486857, 1.687746, 9.509296, 0.02930734, 0.9789329, -0.008039485, 4.357097, 1.696327, 9.565184, 0.02930734, 0.9789329, -0.008039485
18.37012, cascos, Tecnologia, 0.02816391, 4.492284, 1.689849, 9.522421, 0.01402992, 0.9564455, -0.01016025, 4.374834, 1.694486, 9.601278, 0.01402992, 0.9564455, -0.01016025
18.38433, smartwatch, Tecnologia, 0.01420403, 4.491447, 1.689917, 9.523999, 0.01205936, 0.9539233, -0.009991185, 4.375362, 1.694022, 9.604881, 0.01205936, 0.9539233, -0.009991185
18.42543, LAPTOP, Tecnologia, 0.04110527, 4.488156, 1.690513, 9.529024, -0.003424966, 0.9452196, -0.006387901, 4.376767, 1.690187, 9.616356, -0.003424966, 0.9452196, -0.006387901
19.19155, LAPTOP, Tecnologia, 0.02888107, 4.340114, 1.686066, 9.564849, 0.05656783, 0.9684001, -0.01966225, 4.216069, 1.702921, 9.630905, 0.05656783, 0.9684001, -0.01966225
52.63089, letrero_juguetes, ==LETREROS==, 0.2638397, 2.575682, 2.068651, -6.020369, -0.03251364, 0.07828738, 0.161354, 2.70812, 2.112843, -6.043645, -0.03251364, 0.07828738, 0.161354
53.87055, letrero_tecnologia, ==LETREROS==, 0.2901764, 2.809875, 2.067358, -6.208974, -0.08554143, -0.2586498, 0.09312543, 2.930025, 2.098868, -6.141109, -0.08554143, -0.2586498, 0.09312543
75.81172, baby_yoda, Juguetes, 0.6262283, 5.108712, 2.024174, 7.679599, 0.1371001, 0.823276, -0.1212726, 5.054221, 2.03768, 7.549665, 0.1371001, 0.823276, -0.1212726
76.10474, baby_yoda, Juguetes, 0.1234283, 5.154954, 2.030594, 7.735764, 0.1262662, 0.9370521, -0.1226933, 5.043667, 2.053615, 7.651385, 0.1262662, 0.9370521, -0.1226933
76.18867, baby_yoda, Juguetes, 0.05513, 5.154525, 2.030466, 7.733478, 0.1265295, 0.9589226, -0.1315165, 5.030864, 2.056729, 7.669816, 0.1265295, 0.9589226, -0.1315165
76.2723, balon, Juguetes, 0.08363342, 5.143677, 2.03215, 7.725854, 0.1175818, 0.9741483, -0.1339042, 5.011505, 2.059312, 7.683106, 0.1175818, 0.9741483, -0.1339042
76.31289, balon, Juguetes, 0.02761078, 5.133881, 2.033288, 7.720095, 0.1103038, 0.9793391, -0.1364191, 4.998646, 2.059984, 7.687948, 0.1103038, 0.9793391, -0.1364191
77.87414, baby_yoda, Juguetes, 0.2526016, 5.112255, 2.001638, 7.60715, -0.1011724, 0.7198319, -0.2425662, 5.090458, 2.025138, 7.745017, -0.1011724, 0.7198319, -0.2425662
79.62651, baby_yoda, Juguetes, 1.74015, 4.945904, 1.969438, 7.759911, -0.1690106, 0.7275623, -0.3188195, 4.908822, 1.987288, 7.895339, -0.1690106, 0.7275623, -0.3188195
84.61131, Maniquines, Moda, 0.04187012, 5.01695, 2.057442, 7.612694, 0.08383799, 0.9903662, -0.02250103, 4.880691, 2.08026, 7.581913, 0.08383799, 0.9903662, -0.02250103
84.83382, Hoodie, Moda, 0.2495956, 5.008635, 2.054182, 7.592623, 0.06906398, 0.9877916, -0.06395055, 4.872803, 2.071247, 7.556662, 0.06906398, 0.9877916, -0.06395055
84.90353, Bolso, Moda, 0.09745026, 5.019929, 2.05037, 7.585979, 0.07283331, 0.9890753, -0.07750258, 4.882837, 2.068523, 7.555801, 0.07283331, 0.9890753, -0.07750258
84.9452, Maniquines, Moda, 0.04167175, 5.029836, 2.046886, 7.582845, 0.07019053, 0.989974, -0.08819824, 4.891738, 2.064432, 7.557237, 0.07019053, 0.989974, -0.08819824
93.27028, letrero_tecnologia, ==LETREROS==, 0.08302307, 5.084556, 2.074851, 7.613127, 0.1478343, 0.9345784, 0.02142068, 4.978711, 2.112005, 7.699446, 0.1478343, 0.9345784, 0.02142068
93.38415, letrero_alimentacion, ==LETREROS==, 0.01629639, 5.063583, 2.081905, 7.631747, 0.122625, 0.9571728, 0.05921374, 4.944775, 2.110849, 7.703032, 0.122625, 0.9571728, 0.05921374
94.00781, letrero_tecnologia, ==LETREROS==, 0.1807251, 4.958602, 2.069736, 7.663937, 0.08508996, 0.9297364, -0.0005060662, 4.855443, 2.092182, 7.758217, 0.08508996, 0.9297364, -0.0005060662
141.0237, letrero_juguetes, ==LETREROS==, 0.1382599, -5.403199, 2.076722, 5.012065, 0.006012137, 0.6661123, 0.08124419, -5.389132, 2.094907, 4.872402, 0.006012137, 0.6661123, 0.08124419
141.9434, letrero_moda, ==LETREROS==, 0.05577087, -5.412075, 2.077877, 5.045661, 0.03244474, 0.8012118, 0.1032218, -5.455273, 2.102433, 4.913126, 0.03244474, 0.8012118, 0.1032218
