Timestamp, Object, Interactable, Position_x, Position_y, Position_y, Rotation_x, Rotation_x, Rotation_x, Scale_x, Scale_y, Scale_z
47.85481, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.518, 1.412, 7.302, -6.069464E-09, -0.7071057, 7.871196E-09, 0.1060193, 0.1060193, 0.1060193
47.86564, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.524581, 1.407373, 7.299665, 0.01013107, -0.7114842, 0.0006956066, 0.1060193, 0.1060193, 0.1060193
47.88002, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.534388, 1.420545, 7.307802, 0.03775512, -0.7222197, 0.04442504, 0.1060193, 0.1060193, 0.1060193
47.89201, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.542764, 1.434096, 7.315409, 0.06504542, -0.7308413, 0.08620033, 0.1060193, 0.1060193, 0.1060193
47.90516, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.546382, 1.440858, 7.319269, 0.07723553, -0.7320833, 0.1054725, 0.1060193, 0.1060193, 0.1060193
47.9203, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.549538, 1.446632, 7.322558, 0.08843425, -0.7331302, 0.1221463, 0.1060193, 0.1060193, 0.1060193
47.93372, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.552322, 1.45157, 7.325398, 0.09868141, -0.7340017, 0.1366738, 0.1060193, 0.1060193, 0.1060193
47.9475, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.549275, 1.454774, 7.331831, 0.08117058, -0.7342012, 0.1437684, 0.1060193, 0.1060193, 0.1060193
47.96198, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.546817, 1.458219, 7.337842, 0.06577867, -0.7343737, 0.1514347, 0.1060193, 0.1060193, 0.1060193
47.97777, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.544723, 1.46205, 7.343707, 0.05147121, -0.7345428, 0.1599862, 0.1060193, 0.1060193, 0.1060193
47.98932, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.541924, 1.463901, 7.347964, 0.04235256, -0.7372697, 0.1638783, 0.1060193, 0.1060193, 0.1060193
48.00345, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.539616, 1.465907, 7.351926, 0.03457639, -0.7396981, 0.1682513, 0.1060193, 0.1060193, 0.1060193
48.01796, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.537651, 1.46803, 7.355678, 0.02772492, -0.7419187, 0.1729949, 0.1060193, 0.1060193, 0.1060193
48.03111, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.535144, 1.466921, 7.356832, 0.0235, -0.7448027, 0.1701356, 0.1060193, 0.1060193, 0.1060193
48.04727, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.532751, 1.466253, 7.358218, 0.01926251, -0.7476792, 0.168384, 0.1060193, 0.1060193, 0.1060193
48.0598, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.530452, 1.465966, 7.359798, 0.0150154, -0.7505465, 0.1675782, 0.1060193, 0.1060193, 0.1060193
48.0729, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.531832, 1.465319, 7.358388, 0.01921677, -0.7494693, 0.1665321, 0.1060193, 0.1060193, 0.1060193
48.08778, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.532826, 1.465013, 7.357493, 0.0222808, -0.7488672, 0.1662461, 0.1060193, 0.1060193, 0.1060193
48.10302, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.533549, 1.464941, 7.356972, 0.02451849, -0.74861, 0.1664998, 0.1060193, 0.1060193, 0.1060193
48.11541, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.535171, 1.468622, 7.357326, 0.0226491, -0.7454156, 0.1727228, 0.1060193, 0.1060193, 0.1060193
48.12939, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.536486, 1.471998, 7.357729, 0.02095054, -0.7428448, 0.178377, 0.1060193, 0.1060193, 0.1060193
48.14304, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.535217, 1.474752, 7.359061, 0.0119359, -0.7420369, 0.1803422, 0.1060193, 0.1060193, 0.1060193
48.15689, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.53415, 1.477525, 7.360281, 0.004121162, -0.7413368, 0.1824959, 0.1060193, 0.1060193, 0.1060193
48.1701, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.533222, 1.480342, 7.361427, -0.002893706, -0.74071, 0.1848117, 0.1060193, 0.1060193, 0.1060193
48.18501, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.532402, 1.483195, 7.36251, -0.009306625, -0.7401361, 0.18724, 0.1060193, 0.1060193, 0.1060193
48.19878, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.525289, 1.484167, 7.367104, -0.03383762, -0.7440215, 0.1822809, 0.1060193, 0.1060193, 0.1060193
48.21313, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.519489, 1.485879, 7.370935, -0.05435159, -0.7466792, 0.1788165, 0.1060193, 0.1060193, 0.1060193
48.22662, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.507893, 1.491707, 7.379477, -0.09568763, -0.7512379, 0.1798764, 0.1060193, 0.1060193, 0.1060193
48.24072, baby_yoda, baby_yoda (Oculus.Interaction.HandGrab.HandGrabInteractable), 5.499288, 1.497181, 7.385499, -0.1270206, -0.7536253, 0.1806326, 0.1060193, 0.1060193, 0.1060193
