Timestamp, Object Name, Section, Collision Duration, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z
4.629961, seta, MostradorUnico, 0.1811824, -0.04404712, 1.658892, 0.04088151, 0.04823401, 0.9823993, -0.1787542, 0.02059627, 1.665689, 0.04071277, 0.0488737, 0.9819367, -0.1827705
5.284931, zapatillas, MostradorUnico, 0.05617857, -0.01343703, 1.681738, 0.1020307, 0.01699304, 0.9297317, -0.1139621, 0.04724407, 1.687611, 0.07948443, 0.01678796, 0.938498, -0.1178363
5.841548, trofeo, MostradorUnico, 0.09786701, 0.02698731, 1.690013, 0.09915999, -0.03282735, -0.632891, 0.06864215, 0.07653427, 1.697533, 0.05776531, -0.02954714, -0.6516743, 0.07347579
7.93003, trofeo, MostradorUnico, 0.0417223, 0.04891896, 1.667288, -0.09093791, -0.08060988, 0.8690953, -0.1457277, 0.1005669, 1.669035, -0.1303647, -0.07352321, 0.8817978, -0.1454138
8.320224, seta, MostradorUnico, 0.05672741, 0.02763033, 1.700763, -0.1076583, -0.01021407, 0.9389386, -0.3097209, 0.0923667, 1.69667, -0.1118444, -0.006847587, 0.9374058, -0.3005806
8.36153, seta, MostradorUnico, 0.01432896, 0.01782131, 1.711564, -0.08892906, 0.007496186, 0.9364331, -0.3104584, 0.08275414, 1.708742, -0.08980995, 0.01096541, 0.9337043, -0.3029642
8.528096, seta, MostradorUnico, 0.1390018, -0.02923465, 1.689479, 0.03509599, -0.04024585, 0.9519377, -0.2695011, 0.03437829, 1.688566, 0.02176857, -0.03549939, 0.9561611, -0.2687113
8.932432, seta, MostradorUnico, 0.04237938, -0.04098725, 1.661681, -0.09251463, 0.05777445, 0.922794, -0.3511958, 0.02382183, 1.666489, -0.09124315, 0.06188995, 0.9188829, -0.3475126
9.002335, seta, MostradorUnico, 0.01438427, -0.0532825, 1.670885, -0.05683959, 0.04991082, 0.9341839, -0.3351417, 0.01149559, 1.674693, -0.05305791, 0.05426612, 0.930349, -0.333917
9.127771, seta, MostradorUnico, 0.09734344, -0.05982566, 1.66925, -0.03800052, 0.01046752, 0.926567, -0.3694133, 0.005095482, 1.672173, -0.03931284, 0.0150205, 0.9270906, -0.3724871
25.93096, quemador, MostradorUnico, 0.3055439, -0.08365941, 1.66782, -0.08148485, 0.06127281, 0.8405058, -0.4756564, -0.01917768, 1.66876, -0.07334548, 0.06337366, 0.8345097, -0.4686625
28.88326, quemador, MostradorUnico, 0.1393185, 0.1554322, 1.653648, -0.03666407, -0.01442665, 0.862525, -0.4557319, 0.219795, 1.656292, -0.04534632, -0.01457987, 0.8668804, -0.4608528
35.37104, pulpo, MostradorUnico, 0.02782822, -0.1412795, 1.703634, -0.108182, 0.04450209, 0.9606712, 0.03132384, -0.08107471, 1.709272, -0.08433694, 0.04758624, 0.9531103, 0.02808614
35.58031, pulpo, MostradorUnico, 0.1399117, -0.0510478, 1.70351, -0.07486206, 0.03906655, 0.9494711, 0.004271451, 0.008758068, 1.707712, -0.04975104, 0.04141595, 0.9407244, 0.00191527
35.62199, pulpo, MostradorUnico, 0.01516724, -0.03452325, 1.699675, -0.07229537, 0.03810589, 0.941508, 0.0006737158, 0.02496624, 1.703669, -0.04641056, 0.04027683, 0.9321009, -0.001470559
